Entity,Day,Total confirmed deaths due to COVID-19 per million people
United States,2023-03-11,3259.4968
United States,2023-03-12,3259.4968
United States,2023-03-13,3259.4968
United States,2023-03-14,3259.4968
United States,2023-03-15,3259.4968
United States,2023-03-16,3259.4968
United States,2023-03-17,3259.4968
United States,2023-03-18,3264.5945
United States,2023-03-19,3264.5945
United States,2023-03-20,3264.5945
United States,2023-03-21,3264.5945
United States,2023-03-22,3264.5945
United States,2023-03-23,3264.5945
United States,2023-03-24,3264.5945
United States,2023-03-25,3270.6963
United States,2023-03-26,3270.6963
United States,2023-03-27,3270.6963
United States,2023-03-28,3270.6963
United States,2023-03-29,3270.6963
United States,2023-03-30,3270.6963
United States,2023-03-31,3270.6963
United States,2023-04-01,3275.8086
United States,2023-04-02,3275.8086
United States,2023-04-03,3275.8086
United States,2023-04-04,3275.8086
United States,2023-04-05,3275.8086
United States,2023-04-06,3275.8086
United States,2023-04-07,3275.8086
United States,2023-04-08,3275.8086
United States,2023-04-09,3280.871
United States,2023-04-10,3280.871
United States,2023-04-11,3280.871
United States,2023-04-12,3280.871
United States,2023-04-13,3280.871
United States,2023-04-14,3280.871
United States,2023-04-15,3280.871
United States,2023-04-16,3284.6482
United States,2023-04-17,3284.6482
United States,2023-04-18,3284.6482
United States,2023-04-19,3284.6482
United States,2023-04-20,3284.6482
United States,2023-04-21,3284.6482
United States,2023-04-22,3284.6482
United States,2023-04-23,3288.1558
United States,2023-04-24,3288.1558
United States,2023-04-25,3288.1558
United States,2023-04-26,3288.1558
United States,2023-04-27,3288.1558
United States,2023-04-28,3288.1558
United States,2023-04-29,3288.1558
United States,2023-04-30,3291.2185
United States,2023-05-01,3291.2185
United States,2023-05-02,3291.2185
United States,2023-05-03,3291.2185
United States,2023-05-04,3291.2185
United States,2023-05-05,3291.2185
United States,2023-05-06,3291.2185
United States,2023-05-07,3294.574
United States,2023-05-08,3294.574
United States,2023-05-09,3294.574
United States,2023-05-10,3294.574
United States,2023-05-11,3294.574
United States,2023-05-12,3294.574
United States,2023-05-13,3294.574
United States,2023-05-14,3300.263
United States,2023-05-15,3300.263
United States,2023-05-16,3302.4912
United States,2023-05-17,3302.4912
United States,2023-05-18,3302.4912
United States,2023-05-19,3302.4912
United States,2023-05-20,3302.4912
United States,2023-05-21,3302.4912
United States,2023-05-22,3302.4912
United States,2023-05-23,3304.6667
United States,2023-05-24,3304.6667
United States,2023-05-25,3304.6667
United States,2023-05-26,3304.6667
United States,2023-05-27,3304.6667
United States,2023-05-28,3304.6667
United States,2023-05-29,3304.6667
United States,2023-05-30,3306.7075
United States,2023-05-31,3306.7075
United States,2023-06-01,3306.7075
United States,2023-06-02,3306.7075
United States,2023-06-03,3306.7075
United States,2023-06-04,3306.7075
United States,2023-06-05,3306.7075
United States,2023-06-06,3308.5608
United States,2023-06-07,3308.5608
United States,2023-06-08,3308.5608
United States,2023-06-09,3308.5608
United States,2023-06-10,3308.5608
United States,2023-06-11,3308.5608
United States,2023-06-12,3308.5608
United States,2023-06-13,3310.3557
United States,2023-06-14,3310.3557
United States,2023-06-15,3310.3557
United States,2023-06-16,3310.3557
United States,2023-06-17,3310.3557
United States,2023-06-18,3310.3557
United States,2023-06-19,3310.3557
United States,2023-06-20,3312.0657
United States,2023-06-21,3312.0657
United States,2023-06-22,3312.0657
United States,2023-06-23,3312.0657
United States,2023-06-24,3312.0657
United States,2023-06-25,3312.0657
United States,2023-06-26,3312.0657
United States,2023-06-27,3313.6555
United States,2023-06-28,3313.6555
United States,2023-06-29,3313.6555
United States,2023-06-30,3313.6555
United States,2023-07-01,3313.6555
United States,2023-07-02,3313.6555
United States,2023-07-03,3313.6555
United States,2023-07-04,3315.0989
United States,2023-07-05,3315.0989
United States,2023-07-06,3315.0989
United States,2023-07-07,3315.0989
United States,2023-07-08,3315.0989
United States,2023-07-09,3315.0989
United States,2023-07-10,3315.0989
United States,2023-07-11,3316.5923
United States,2023-07-12,3316.5923
United States,2023-07-13,3316.5923
United States,2023-07-14,3316.5923
United States,2023-07-15,3316.5923
United States,2023-07-16,3316.5923
United States,2023-07-17,3316.5923
United States,2023-07-18,3318.1733
United States,2023-07-19,3318.1733
United States,2023-07-20,3318.1733
United States,2023-07-21,3318.1733
United States,2023-07-22,3318.1733
United States,2023-07-23,3318.1733
United States,2023-07-24,3318.1733
United States,2023-07-25,3319.7954
United States,2023-07-26,3319.7954
United States,2023-07-27,3319.7954
United States,2023-07-28,3319.7954
United States,2023-07-29,3319.7954
United States,2023-07-30,3319.7954
United States,2023-07-31,3319.7954
United States,2023-08-01,3321.7659
United States,2023-08-02,3321.7659
United States,2023-08-03,3321.7659
United States,2023-08-04,3321.7659
United States,2023-08-05,3321.7659
United States,2023-08-06,3321.7659
United States,2023-08-07,3321.7659
United States,2023-08-08,3323.9736
United States,2023-08-09,3323.9736
United States,2023-08-10,3323.9736
United States,2023-08-11,3323.9736
United States,2023-08-12,3323.9736
United States,2023-08-13,3323.9736
United States,2023-08-14,3323.9736
United States,2023-08-15,3326.6821
United States,2023-08-16,3326.6821
United States,2023-08-17,3326.6821
United States,2023-08-18,3326.6821
United States,2023-08-19,3326.6821
United States,2023-08-20,3326.6821
United States,2023-08-21,3326.6821
United States,2023-08-22,3329.809
United States,2023-08-23,3329.809
United States,2023-08-24,3329.809
United States,2023-08-25,3329.809
United States,2023-08-26,3329.809
United States,2023-08-27,3329.809
United States,2023-08-28,3329.809
United States,2023-08-29,3333.2876
United States,2023-08-30,3333.2876
United States,2023-08-31,3333.2876
United States,2023-09-01,3333.2876
United States,2023-09-02,3333.2876
United States,2023-09-03,3333.2876
United States,2023-09-04,3333.2876
United States,2023-09-05,3337.1436
United States,2023-09-06,3337.1436
United States,2023-09-07,3337.1436
United States,2023-09-08,3337.1436
United States,2023-09-09,3337.1436
United States,2023-09-10,3337.1436
United States,2023-09-11,3337.1436
United States,2023-09-12,3341.275
United States,2023-09-13,3341.275
United States,2023-09-14,3341.275
United States,2023-09-15,3341.275
United States,2023-09-16,3341.275
United States,2023-09-17,3341.275
United States,2023-09-18,3341.275
United States,2023-09-19,3345.4297
United States,2023-09-20,3345.4297
United States,2023-09-21,3345.4297
United States,2023-09-22,3345.4297
United States,2023-09-23,3345.4297
United States,2023-09-24,3345.4297
United States,2023-09-25,3345.4297
United States,2023-09-26,3349.7017
United States,2023-09-27,3349.7017
United States,2023-09-28,3349.7017
United States,2023-09-29,3349.7017
United States,2023-09-30,3349.7017
United States,2023-10-01,3349.7017
United States,2023-10-02,3349.7017
United States,2023-10-03,3353.8066
United States,2023-10-04,3353.8066
United States,2023-10-05,3353.8066
United States,2023-10-06,3353.8066
United States,2023-10-07,3353.8066
United States,2023-10-08,3353.8066
United States,2023-10-09,3353.8066
United States,2023-10-10,3357.6628
United States,2023-10-11,3357.6628
United States,2023-10-12,3357.6628
United States,2023-10-13,3357.6628
United States,2023-10-14,3357.6628
United States,2023-10-15,3357.6628
United States,2023-10-16,3357.6628
United States,2023-10-17,3361.7444
United States,2023-10-18,3361.7444
United States,2023-10-19,3361.7444
United States,2023-10-20,3361.7444
United States,2023-10-21,3361.7444
United States,2023-10-22,3361.7444
United States,2023-10-23,3361.7444
United States,2023-10-24,3365.5273
United States,2023-10-25,3365.5273
United States,2023-10-26,3365.5273
United States,2023-10-27,3365.5273
United States,2023-10-28,3365.5273
United States,2023-10-29,3365.5273
United States,2023-10-30,3365.5273
United States,2023-10-31,3369.1785
United States,2023-11-01,3369.1785
United States,2023-11-02,3369.1785
United States,2023-11-03,3369.1785
United States,2023-11-04,3369.1785
United States,2023-11-05,3369.1785
United States,2023-11-06,3369.1785
United States,2023-11-07,3373.26
United States,2023-11-08,3373.26
United States,2023-11-09,3373.26
United States,2023-11-10,3373.26
United States,2023-11-11,3373.26
United States,2023-11-12,3373.26
United States,2023-11-13,3373.26
United States,2023-11-14,3377.45
United States,2023-11-15,3377.45
United States,2023-11-16,3377.45
United States,2023-11-17,3377.45
United States,2023-11-18,3377.45
United States,2023-11-19,3377.45
United States,2023-11-20,3377.45
United States,2023-11-21,3381.631
United States,2023-11-22,3381.631
United States,2023-11-23,3381.631
United States,2023-11-24,3381.631
United States,2023-11-25,3381.631
United States,2023-11-26,3381.631
United States,2023-11-27,3381.631
United States,2023-11-28,3386.7083
United States,2023-11-29,3386.7083
United States,2023-11-30,3386.7083
United States,2023-12-01,3386.7083
United States,2023-12-02,3386.7083
United States,2023-12-03,3386.7083
United States,2023-12-04,3386.7083
United States,2023-12-05,3391.961
United States,2023-12-06,3391.961
United States,2023-12-07,3391.961
United States,2023-12-08,3391.961
United States,2023-12-09,3391.961
United States,2023-12-10,3391.961
United States,2023-12-11,3391.961
United States,2023-12-12,3397.3806
United States,2023-12-13,3397.3806
United States,2023-12-14,3397.3806
United States,2023-12-15,3397.3806
United States,2023-12-16,3397.3806
United States,2023-12-17,3397.3806
United States,2023-12-18,3397.3806
United States,2023-12-19,3403.0552
United States,2023-12-20,3403.0552
United States,2023-12-21,3403.0552
United States,2023-12-22,3403.0552
United States,2023-12-23,3403.0552
United States,2023-12-24,3403.0552
United States,2023-12-25,3403.0552
United States,2023-12-26,3409.5962
United States,2023-12-27,3409.5962
United States,2023-12-28,3409.5962
United States,2023-12-29,3409.5962
United States,2023-12-30,3409.5962
United States,2023-12-31,3409.5962
United States,2024-01-01,3409.5962
United States,2024-01-02,3416.916
United States,2024-01-03,3416.916
United States,2024-01-04,3416.916
United States,2024-01-05,3416.916
United States,2024-01-06,3416.916
United States,2024-01-07,3416.916
United States,2024-01-08,3416.916
United States,2024-01-09,3424.5024
United States,2024-01-10,3424.5024
United States,2024-01-11,3424.5024
United States,2024-01-12,3424.5024
United States,2024-01-13,3424.5024
United States,2024-01-14,3424.5024
United States,2024-01-15,3424.5024
United States,2024-01-16,3431.4475
United States,2024-01-17,3431.4475
United States,2024-01-18,3431.4475
United States,2024-01-19,3431.4475
United States,2024-01-20,3431.4475
United States,2024-01-21,3431.4475
United States,2024-01-22,3431.4475
United States,2024-01-23,3437.7075
United States,2024-01-24,3437.7075
United States,2024-01-25,3437.7075
United States,2024-01-26,3437.7075
United States,2024-01-27,3437.7075
United States,2024-01-28,3437.7075
United States,2024-01-29,3437.7075
United States,2024-01-30,3442.8228
United States,2024-01-31,3442.8228
United States,2024-02-01,3442.8228
United States,2024-02-02,3442.8228
United States,2024-02-03,3442.8228
United States,2024-02-04,3442.8228
United States,2024-02-05,3442.8228
United States,2024-02-06,3447.5864
United States,2024-02-07,3447.5864
United States,2024-02-08,3447.5864
United States,2024-02-09,3447.5864
United States,2024-02-10,3447.5864
United States,2024-02-11,3447.5864
United States,2024-02-12,3447.5864
United States,2024-02-13,3451.6682
United States,2024-02-14,3451.6682
United States,2024-02-15,3451.6682
United States,2024-02-16,3451.6682
United States,2024-02-17,3451.6682
United States,2024-02-18,3451.6682
United States,2024-02-19,3451.6682
United States,2024-02-20,3455.5593
United States,2024-02-21,3455.5593
United States,2024-02-22,3455.5593
United States,2024-02-23,3455.5593
United States,2024-02-24,3455.5593
United States,2024-02-25,3455.5593
United States,2024-02-26,3455.5593
United States,2024-02-27,3459.2925
United States,2024-02-28,3459.2925
United States,2024-02-29,3459.2925
United States,2024-03-01,3459.2925
United States,2024-03-02,3459.2925
United States,2024-03-03,3459.2925
United States,2024-03-04,3459.2925
United States,2024-03-05,3462.5278
United States,2024-03-06,3462.5278
United States,2024-03-07,3462.5278
United States,2024-03-08,3462.5278
United States,2024-03-09,3462.5278
United States,2024-03-10,3462.5278
United States,2024-03-11,3462.5278
United States,2024-03-12,3465.5906
United States,2024-03-13,3465.5906
United States,2024-03-14,3465.5906
United States,2024-03-15,3465.5906
United States,2024-03-16,3465.5906
United States,2024-03-17,3465.5906
United States,2024-03-18,3465.5906
United States,2024-03-19,3468.0852
United States,2024-03-20,3468.0852
United States,2024-03-21,3468.0852
United States,2024-03-22,3468.0852
United States,2024-03-23,3468.0852
United States,2024-03-24,3468.0852
United States,2024-03-25,3468.0852
United States,2024-03-26,3470.255
United States,2024-03-27,3470.255
United States,2024-03-28,3470.255
United States,2024-03-29,3470.255
United States,2024-03-30,3470.255
United States,2024-03-31,3470.255
United States,2024-04-01,3470.255
United States,2024-04-02,3472.1082
United States,2024-04-03,3472.1082
United States,2024-04-04,3472.1082
United States,2024-04-05,3472.1082
United States,2024-04-06,3472.1082
United States,2024-04-07,3472.1082
United States,2024-04-08,3472.1082
United States,2024-04-09,3473.7917
United States,2024-04-10,3473.7917
United States,2024-04-11,3473.7917
United States,2024-04-12,3473.7917
United States,2024-04-13,3473.7917
United States,2024-04-14,3473.7917
United States,2024-04-15,3473.7917
United States,2024-04-16,3475.2588
United States,2024-04-17,3475.2588
United States,2024-04-18,3475.2588
United States,2024-04-19,3475.2588
United States,2024-04-20,3475.2588
United States,2024-04-21,3475.2588
United States,2024-04-22,3475.2588
United States,2024-04-23,3476.5178
United States,2024-04-24,3476.5178
United States,2024-04-25,3476.5178
United States,2024-04-26,3476.5178
United States,2024-04-27,3476.5178
United States,2024-04-28,3476.5178
United States,2024-04-29,3476.5178
United States,2024-04-30,3477.768
United States,2024-05-01,3477.768
United States,2024-05-02,3477.768
United States,2024-05-03,3477.768
United States,2024-05-04,3477.768
United States,2024-05-05,3477.768
United States,2024-05-06,3477.768
United States,2024-05-07,3478.7458
United States,2024-05-08,3478.7458
United States,2024-05-09,3478.7458
United States,2024-05-10,3478.7458
United States,2024-05-11,3478.7458
United States,2024-05-12,3478.7458
United States,2024-05-13,3478.7458
United States,2024-05-14,3479.7415
United States,2024-05-15,3479.7415
United States,2024-05-16,3479.7415
United States,2024-05-17,3479.7415
United States,2024-05-18,3479.7415
United States,2024-05-19,3479.7415
United States,2024-05-20,3479.7415
United States,2024-05-21,3480.7488
United States,2024-05-22,3480.7488
United States,2024-05-23,3480.7488
United States,2024-05-24,3480.7488
United States,2024-05-25,3480.7488
United States,2024-05-26,3480.7488
United States,2024-05-27,3480.7488
United States,2024-05-28,3481.706
United States,2024-05-29,3481.706
United States,2024-05-30,3481.706
United States,2024-05-31,3481.706
United States,2024-06-01,3481.706
United States,2024-06-02,3481.706
United States,2024-06-03,3481.706
United States,2024-06-04,3482.6255
United States,2024-06-05,3482.6255
United States,2024-06-06,3482.6255
United States,2024-06-07,3482.6255
United States,2024-06-08,3482.6255
United States,2024-06-09,3482.6255
United States,2024-06-10,3482.6255
United States,2024-06-11,3483.7
United States,2024-06-12,3483.7
United States,2024-06-13,3483.7
United States,2024-06-14,3483.7
United States,2024-06-15,3483.7
United States,2024-06-16,3483.7
United States,2024-06-17,3483.7
United States,2024-06-18,3484.9736
United States,2024-06-19,3484.9736
United States,2024-06-20,3484.9736
United States,2024-06-21,3484.9736
United States,2024-06-22,3484.9736
United States,2024-06-23,3484.9736
United States,2024-06-24,3484.9736
United States,2024-06-25,3486.2737
United States,2024-06-26,3486.2737
United States,2024-06-27,3486.2737
United States,2024-06-28,3486.2737
United States,2024-06-29,3486.2737
United States,2024-06-30,3486.2737
United States,2024-07-01,3486.2737
United States,2024-07-02,3487.8313
United States,2024-07-03,3487.8313
United States,2024-07-04,3487.8313
United States,2024-07-05,3487.8313
United States,2024-07-06,3487.8313
United States,2024-07-07,3487.8313
United States,2024-07-08,3487.8313
United States,2024-07-09,3489.5706
United States,2024-07-10,3489.5706
United States,2024-07-11,3489.5706
United States,2024-07-12,3489.5706
United States,2024-07-13,3489.5706
United States,2024-07-14,3489.5706
United States,2024-07-15,3489.5706
United States,2024-07-16,3491.7197
United States,2024-07-17,3491.7197
United States,2024-07-18,3491.7197
United States,2024-07-19,3491.7197
United States,2024-07-20,3491.7197
United States,2024-07-21,3491.7197
United States,2024-07-22,3491.7197
United States,2024-07-23,3494.2495
United States,2024-07-24,3494.2495
United States,2024-07-25,3494.2495
United States,2024-07-26,3494.2495
United States,2024-07-27,3494.2495
United States,2024-07-28,3494.2495
United States,2024-07-29,3494.2495
United States,2024-07-30,3497.1365
United States,2024-07-31,3497.1365
United States,2024-08-01,3497.1365
United States,2024-08-02,3497.1365
United States,2024-08-03,3497.1365
United States,2024-08-04,3497.1365
United States,2024-08-05,3497.1365
United States,2024-08-06,3500.2637
United States,2024-08-07,3500.2637
United States,2024-08-08,3500.2637
United States,2024-08-09,3500.2637
United States,2024-08-10,3500.2637
United States,2024-08-11,3500.2637
United States,2024-08-12,3500.2637
United States,2024-08-13,3503.4346
United States,2024-08-14,3503.4346
United States,2024-08-15,3503.4346
United States,2024-08-16,3503.4346
United States,2024-08-17,3503.4346
United States,2024-08-18,3503.4346
United States,2024-08-19,3503.4346
United States,2024-08-20,3507.112
United States,2024-08-21,3507.112
United States,2024-08-22,3507.112
United States,2024-08-23,3507.112
United States,2024-08-24,3507.112
United States,2024-08-25,3507.112
United States,2024-08-26,3507.112
United States,2024-08-27,3511.0823
United States,2024-08-28,3511.0823
United States,2024-08-29,3511.0823
United States,2024-08-30,3511.0823
United States,2024-08-31,3511.0823
United States,2024-09-01,3511.0823
United States,2024-09-02,3511.0823
United States,2024-09-03,3514.675
United States,2024-09-04,3514.675
United States,2024-09-05,3514.675
United States,2024-09-06,3514.675
United States,2024-09-07,3514.675
United States,2024-09-08,3514.675
United States,2024-09-09,3514.675
United States,2024-09-10,3518.3145
United States,2024-09-11,3518.3145
United States,2024-09-12,3518.3145
United States,2024-09-13,3518.3145
United States,2024-09-14,3518.3145
United States,2024-09-15,3518.3145
United States,2024-09-16,3518.3145
United States,2024-09-17,3521.544
United States,2024-09-18,3521.544
United States,2024-09-19,3521.544
United States,2024-09-20,3521.544
United States,2024-09-21,3521.544
United States,2024-09-22,3521.544
United States,2024-09-23,3521.544
United States,2024-09-24,3524.5598
United States,2024-09-25,3524.5598
United States,2024-09-26,3524.5598
United States,2024-09-27,3524.5598
United States,2024-09-28,3524.5598
United States,2024-09-29,3524.5598
United States,2024-09-30,3524.5598
United States,2024-10-01,3527.4087
United States,2024-10-02,3527.4087
United States,2024-10-03,3527.4087
United States,2024-10-04,3527.4087
United States,2024-10-05,3527.4087
United States,2024-10-06,3527.4087
United States,2024-10-07,3527.4087
United States,2024-10-08,3529.763
United States,2024-10-09,3529.763
United States,2024-10-10,3529.763
United States,2024-10-11,3529.763
United States,2024-10-12,3529.763
United States,2024-10-13,3529.763
United States,2024-10-14,3529.763
United States,2024-10-15,3531.9148
United States,2024-10-16,3531.9148
United States,2024-10-17,3531.9148
United States,2024-10-18,3531.9148
United States,2024-10-19,3531.9148
United States,2024-10-20,3531.9148
United States,2024-10-21,3531.9148
United States,2024-10-22,3533.8005
United States,2024-10-23,3533.8005
United States,2024-10-24,3533.8005
United States,2024-10-25,3533.8005
United States,2024-10-26,3533.8005
United States,2024-10-27,3533.8005
United States,2024-10-28,3533.8005
United States,2024-10-29,3535.5662
United States,2024-10-30,3535.5662
United States,2024-10-31,3535.5662
United States,2024-11-01,3535.5662
United States,2024-11-02,3535.5662
United States,2024-11-03,3535.5662
United States,2024-11-04,3535.5662
United States,2024-11-05,3537.194
United States,2024-11-06,3537.194
United States,2024-11-07,3537.194
United States,2024-11-08,3537.194
United States,2024-11-09,3537.194
United States,2024-11-10,3537.194
United States,2024-11-11,3537.194
United States,2024-11-12,3538.743
United States,2024-11-13,3538.743
United States,2024-11-14,3538.743
United States,2024-11-15,3538.743
United States,2024-11-16,3538.743
United States,2024-11-17,3538.743
United States,2024-11-18,3538.743
United States,2024-11-19,3540.1367
United States,2024-11-20,3540.1367
United States,2024-11-21,3540.1367
United States,2024-11-22,3540.1367
United States,2024-11-23,3540.1367
United States,2024-11-24,3540.1367
United States,2024-11-25,3540.1367
United States,2024-11-26,3541.5947
United States,2024-11-27,3541.5947
United States,2024-11-28,3541.5947
United States,2024-11-29,3541.5947
United States,2024-11-30,3541.5947
United States,2024-12-01,3541.5947
United States,2024-12-02,3541.5947
United States,2024-12-03,3543.0645
United States,2024-12-04,3543.0645
United States,2024-12-05,3543.0645
United States,2024-12-06,3543.0645
United States,2024-12-07,3543.0645
United States,2024-12-08,3543.0645
United States,2024-12-09,3543.0645
United States,2024-12-10,3544.7217
United States,2024-12-11,3544.7217
United States,2024-12-12,3544.7217
United States,2024-12-13,3544.7217
United States,2024-12-14,3544.7217
United States,2024-12-15,3544.7217
United States,2024-12-16,3544.7217
United States,2024-12-17,3546.458
United States,2024-12-18,3546.458
United States,2024-12-19,3546.458
United States,2024-12-20,3546.458
United States,2024-12-21,3546.458
United States,2024-12-22,3546.458
United States,2024-12-23,3546.458
United States,2024-12-24,3548.4258
United States,2024-12-25,3548.4258
United States,2024-12-26,3548.4258
United States,2024-12-27,3548.4258
United States,2024-12-28,3548.4258
United States,2024-12-29,3548.4258
United States,2024-12-30,3548.4258
United States,2024-12-31,3551.0637
United States,2025-01-01,3551.0637
United States,2025-01-02,3551.0637
United States,2025-01-03,3551.0637
United States,2025-01-04,3551.0637
United States,2025-01-05,3551.0637
United States,2025-01-06,3551.0637
United States,2025-01-07,3554.106
United States,2025-01-08,3554.106
United States,2025-01-09,3554.106
United States,2025-01-10,3554.106
United States,2025-01-11,3554.106
United States,2025-01-12,3554.106
United States,2025-01-13,3554.106
United States,2025-01-14,3557.0046
United States,2025-01-15,3557.0046
United States,2025-01-16,3557.0046
United States,2025-01-17,3557.0046
United States,2025-01-18,3557.0046
United States,2025-01-19,3557.0046
United States,2025-01-20,3557.0046
United States,2025-01-21,3559.792
United States,2025-01-22,3559.792
United States,2025-01-23,3559.792
United States,2025-01-24,3559.792
United States,2025-01-25,3559.792
United States,2025-01-26,3559.792
United States,2025-01-27,3559.792
United States,2025-01-28,3562.4917
United States,2025-01-29,3562.4917
United States,2025-01-30,3562.4917
United States,2025-01-31,3562.4917
United States,2025-02-01,3562.4917
United States,2025-02-02,3562.4917
United States,2025-02-03,3562.4917
United States,2025-02-04,3564.875
United States,2025-02-05,3564.875
United States,2025-02-06,3564.875
United States,2025-02-07,3564.875
United States,2025-02-08,3564.875
United States,2025-02-09,3564.875
United States,2025-02-10,3564.875
United States,2025-02-11,3567.0388
United States,2025-02-12,3567.0388
United States,2025-02-13,3567.0388
United States,2025-02-14,3567.0388
United States,2025-02-15,3567.0388
United States,2025-02-16,3567.0388
United States,2025-02-17,3567.0388
United States,2025-02-18,3569.1323
United States,2025-02-19,3569.1323
United States,2025-02-20,3569.1323
United States,2025-02-21,3569.1323
United States,2025-02-22,3569.1323
United States,2025-02-23,3569.1323
United States,2025-02-24,3569.1323
United States,2025-02-25,3571.0852
United States,2025-02-26,3571.0852
United States,2025-02-27,3571.0852
United States,2025-02-28,3571.0852
United States,2025-03-01,3571.0852
United States,2025-03-02,3571.0852
United States,2025-03-03,3571.0852
United States,2025-03-04,3572.8215
United States,2025-03-05,3572.8215
United States,2025-03-06,3572.8215
United States,2025-03-07,3572.8215
United States,2025-03-08,3572.8215
United States,2025-03-09,3572.8215
United States,2025-03-10,3572.8215
United States,2025-03-11,3574.183
United States,2025-03-12,3574.183
United States,2025-03-13,3574.183
United States,2025-03-14,3574.183
United States,2025-03-15,3574.183
United States,2025-03-16,3574.183
United States,2025-03-17,3574.183
United States,2025-03-18,3575.3777
United States,2025-03-19,3575.3777
United States,2025-03-20,3575.3777
United States,2025-03-21,3575.3777
United States,2025-03-22,3575.3777
United States,2025-03-23,3575.3777
United States,2025-03-24,3575.3777
United States,2025-03-25,3576.3613
United States,2025-03-26,3576.3613
United States,2025-03-27,3576.3613
United States,2025-03-28,3576.3613
United States,2025-03-29,3576.3613
United States,2025-03-30,3576.3613
World,2020-01-04,0
World,2020-01-05,0.00037695773
World,2020-01-06,0.00037695773
World,2020-01-07,0.00037695773
World,2020-01-08,0.00037695773
World,2020-01-09,0.00037695773
World,2020-01-10,0.00037695773
World,2020-01-11,0.00037695773
World,2020-01-12,0.0005026103
World,2020-01-13,0.0005026103
World,2020-01-14,0.0005026103
World,2020-01-15,0.0005026103
World,2020-01-16,0.0005026103
World,2020-01-17,0.0006282629
World,2020-01-18,0.0006282629
World,2020-01-19,0.00075391546
World,2020-01-20,0.000879568
World,2020-01-21,0.0011308732
World,2020-01-22,0.0025130515
World,2020-01-23,0.0026387041
World,2020-01-24,0.0036439246
World,2020-01-25,0.0056543658
World,2020-01-26,0.00779046
World,2020-01-27,0.011057426
World,2020-01-28,0.017214403
World,2020-01-29,0.017465707
World,2020-01-30,0.022240506
World,2020-01-31,0.027517913
World,2020-02-01,0.033423584
World,2020-02-02,0.046742756
World,2020-02-03,0.05478452
World,2020-02-04,0.063203245
World,2020-02-05,0.07225023
World,2020-02-06,0.08104591
World,2020-02-07,0.09172638
World,2020-02-08,0.10265815
World,2020-02-09,0.11522341
World,2020-02-10,0.12866823
World,2020-02-11,0.14123349
World,2020-02-12,0.14186175
World,2020-02-13,0.17365186
World,2020-02-14,0.19275105
World,2020-02-15,0.21059372
World,2020-02-16,0.22378723
World,2020-02-17,0.23610118
World,2020-02-18,0.2535669
World,2020-02-19,0.26776564
World,2020-02-20,0.2834722
World,2020-02-21,0.2834722
World,2020-02-22,0.3097336
World,2020-02-23,0.3104875
World,2020-02-24,0.33046627
World,2020-02-25,0.34039283
World,2020-02-26,0.34818327
World,2020-02-27,0.35295808
World,2020-02-28,0.36012027
World,2020-02-29,0.36816204
World,2020-03-01,0.37519857
World,2020-03-02,0.3836173
World,2020-03-03,0.3921617
World,2020-03-04,0.40309346
World,2020-03-05,0.41427654
World,2020-03-06,0.4265905
World,2020-03-07,0.43940705
World,2020-03-08,0.4567471
World,2020-03-09,0.48476762
World,2020-03-10,0.50650555
World,2020-03-11,0.5403061
World,2020-03-12,0.5786301
World,2020-03-13,0.6188389
World,2020-03-14,0.66922563
World,2020-03-15,0.790229
World,2020-03-16,0.8610971
World,2020-03-17,0.9349808
World,2020-03-18,1.0150214
World,2020-03-19,1.1145383
World,2020-03-20,1.2179503
World,2020-03-21,1.3516448
World,2020-03-22,2.008682
World,2020-03-23,2.1585855
World,2020-03-24,2.3138921
World,2020-03-25,2.5018685
World,2020-03-26,2.7026613
World,2020-03-27,2.9326055
World,2020-03-28,3.2164545
World,2020-03-29,4.808724
World,2020-03-30,5.1126776
World,2020-03-31,5.47707
World,2020-04-01,5.8572946
World,2020-04-02,6.2871523
World,2020-04-03,6.7640038
World,2020-04-04,7.2830744
World,2020-04-05,9.438016
World,2020-04-06,9.990888
World,2020-04-07,10.603821
World,2020-04-08,11.196901
World,2020-04-09,11.861855
World,2020-04-10,12.578576
World,2020-04-11,13.2832365
World,2020-04-12,15.428251
World,2020-04-13,16.119467
World,2020-04-14,16.77399
World,2020-04-15,17.449625
World,2020-04-16,18.186829
World,2020-04-17,18.967758
World,2020-04-18,19.887033
World,2020-04-19,21.704975
World,2020-04-20,22.34417
World,2020-04-21,22.995049
World,2020-04-22,23.68174
World,2020-04-23,24.424095
World,2020-04-24,25.12574
World,2020-04-25,25.815447
World,2020-04-26,27.284325
World,2020-04-27,27.906809
World,2020-04-28,28.489082
World,2020-04-29,29.108927
World,2020-04-30,29.794487
World,2020-05-01,30.513973
World,2020-05-02,31.217125
World,2020-05-03,32.45229
World,2020-05-04,33.054543
World,2020-05-05,33.613697
World,2020-05-06,34.169582
World,2020-05-07,34.92865
World,2020-05-08,35.656303
World,2020-05-09,36.353928
World,2020-05-10,37.34231
World,2020-05-11,37.991684
World,2020-05-12,38.518295
World,2020-05-13,39.03749
World,2020-05-14,39.678066
World,2020-05-15,40.296906
World,2020-05-16,40.98812
World,2020-05-17,41.886036
World,2020-05-18,42.475094
World,2020-05-19,42.968906
World,2020-05-20,43.509968
World,2020-05-21,44.150043
World,2020-05-22,44.77881
World,2020-05-23,45.3984
World,2020-05-24,46.251583
World,2020-05-25,46.782463
World,2020-05-26,47.29211
