Entity,Day,Total confirmed cases of COVID-19 per million people,Year
Brazil,2024-11-29,178367.98,2024
Brazil,2024-11-30,178367.98,2024
Brazil,2024-12-01,178367.98,2024
Brazil,2024-12-02,178367.98,2024
Brazil,2024-12-03,178367.98,2024
Brazil,2024-12-04,178367.98,2024
Brazil,2024-12-05,178367.98,2024
Brazil,2024-12-06,178367.98,2024
Brazil,2024-12-07,178367.98,2024
Brazil,2024-12-08,178367.98,2024
Brazil,2024-12-09,178367.98,2024
Brazil,2024-12-10,178367.98,2024
Brazil,2024-12-11,178367.98,2024
Brazil,2024-12-12,178367.98,2024
Brazil,2024-12-13,178367.98,2024
Brazil,2024-12-14,178367.98,2024
Brazil,2024-12-15,178367.98,2024
Brazil,2024-12-16,178367.98,2024
Brazil,2024-12-17,178367.98,2024
Brazil,2024-12-18,178367.98,2024
Brazil,2024-12-19,178367.98,2024
Brazil,2024-12-20,178367.98,2024
Brazil,2024-12-21,178367.98,2024
Brazil,2024-12-22,178367.98,2024
Brazil,2024-12-23,178367.98,2024
Brazil,2024-12-24,178367.98,2024
Brazil,2024-12-25,178367.98,2024
Brazil,2024-12-26,178367.98,2024
Brazil,2024-12-27,178367.98,2024
Brazil,2024-12-28,178367.98,2024
Brazil,2024-12-29,178367.98,2024
Brazil,2024-12-30,178367.98,2024
Brazil,2024-12-31,178436.34,2024
Canada,2023-01-01,115730.04,2023
Canada,2023-01-02,115730.04,2023
Canada,2023-01-03,115730.04,2023
Canada,2023-01-04,115730.04,2023
Canada,2023-01-05,115730.04,2023
Canada,2023-01-06,115730.04,2023
Canada,2023-01-07,116159.984,2023
Canada,2023-01-08,116159.984,2023
Canada,2023-01-09,116159.984,2023
Canada,2023-01-10,116159.984,2023
Canada,2023-01-11,116159.984,2023
Canada,2023-01-12,116159.984,2023
Canada,2023-01-13,116159.984,2023
Canada,2023-01-14,116592.63,2023
Canada,2023-01-15,116592.63,2023
Canada,2023-01-16,116592.63,2023
Canada,2023-01-17,116592.63,2023
Canada,2023-01-18,116592.63,2023
Canada,2023-01-19,116592.63,2023
Canada,2023-01-20,116592.63,2023
Canada,2023-01-21,116944.87,2023
Canada,2023-01-22,116944.87,2023
Canada,2023-01-23,116944.87,2023
Canada,2023-01-24,116944.87,2023
Canada,2023-01-25,116944.87,2023
Canada,2023-01-26,116944.87,2023
Canada,2023-01-27,116944.87,2023
Canada,2023-01-28,117239.94,2023
Canada,2023-01-29,117239.94,2023
Canada,2023-01-30,117239.94,2023
Canada,2023-01-31,117239.94,2023
Canada,2023-02-01,117239.94,2023
Canada,2023-02-02,117239.94,2023
Canada,2023-02-03,117239.94,2023
Canada,2023-02-04,117506.2,2023
Canada,2023-02-05,117506.2,2023
Canada,2023-02-06,117506.2,2023
Canada,2023-02-07,117506.2,2023
Canada,2023-02-08,117506.2,2023
Canada,2023-02-09,117506.2,2023
Canada,2023-02-10,117506.2,2023
Canada,2023-02-11,117772.375,2023
Canada,2023-02-12,117772.375,2023
Canada,2023-02-13,117772.375,2023
Canada,2023-02-14,117772.375,2023
Canada,2023-02-15,117772.375,2023
Canada,2023-02-16,117772.375,2023
Canada,2023-02-17,117772.375,2023
Canada,2023-02-18,118038.26,2023
Canada,2023-02-19,118038.26,2023
Canada,2023-02-20,118038.26,2023
Canada,2023-02-21,118038.26,2023
Canada,2023-02-22,118038.26,2023
Canada,2023-02-23,118038.26,2023
Canada,2023-02-24,118038.26,2023
Canada,2023-02-25,118287.35,2023
Canada,2023-02-26,118287.35,2023
Canada,2023-02-27,118287.35,2023
Canada,2023-02-28,118287.35,2023
Canada,2023-03-01,118287.35,2023
Canada,2023-03-02,118287.35,2023
Canada,2023-03-03,118287.35,2023
Canada,2023-03-04,118523.33,2023
Canada,2023-03-05,118523.33,2023
Canada,2023-03-06,118523.33,2023
Canada,2023-03-07,118523.33,2023
Canada,2023-03-08,118523.33,2023
Canada,2023-03-09,118523.33,2023
Canada,2023-03-10,118523.33,2023
Canada,2023-03-11,118753.8,2023
Canada,2023-03-12,118753.8,2023
Canada,2023-03-13,118753.8,2023
Canada,2023-03-14,118753.8,2023
Canada,2023-03-15,118753.8,2023
Canada,2023-03-16,118753.8,2023
Canada,2023-03-17,118753.8,2023
Canada,2023-03-18,118974.94,2023
Canada,2023-03-19,118974.94,2023
Canada,2023-03-20,118974.94,2023
Canada,2023-03-21,118974.94,2023
Canada,2023-03-22,118974.94,2023
Canada,2023-03-23,118974.94,2023
Canada,2023-03-24,118974.94,2023
Canada,2023-03-25,119189.92,2023
Canada,2023-03-26,119189.92,2023
Canada,2023-03-27,119189.92,2023
Canada,2023-03-28,119189.92,2023
Canada,2023-03-29,119189.92,2023
Canada,2023-03-30,119189.92,2023
Canada,2023-03-31,119189.92,2023
Canada,2023-04-01,119392.13,2023
Canada,2023-04-02,119392.13,2023
Canada,2023-04-03,119392.13,2023
Canada,2023-04-04,119392.13,2023
Canada,2023-04-05,119392.13,2023
Canada,2023-04-06,119392.13,2023
Canada,2023-04-07,119392.13,2023
Canada,2023-04-08,119392.13,2023
Canada,2023-04-09,119574.64,2023
Canada,2023-04-10,119574.64,2023
Canada,2023-04-11,119574.64,2023
Canada,2023-04-12,119574.64,2023
Canada,2023-04-13,119574.64,2023
Canada,2023-04-14,119574.64,2023
Canada,2023-04-15,119574.64,2023
Canada,2023-04-16,119736.74,2023
Canada,2023-04-17,119736.74,2023
Canada,2023-04-18,119736.74,2023
Canada,2023-04-19,119736.74,2023
Canada,2023-04-20,119736.74,2023
Canada,2023-04-21,119736.74,2023
Canada,2023-04-22,119736.74,2023
Canada,2023-04-23,119906.875,2023
Canada,2023-04-24,119906.875,2023
Canada,2023-04-25,119906.875,2023
Canada,2023-04-26,119906.875,2023
Canada,2023-04-27,119906.875,2023
Canada,2023-04-28,119906.875,2023
Canada,2023-04-29,119906.875,2023
Canada,2023-04-30,120055.51,2023
Canada,2023-05-01,120055.51,2023
Canada,2023-05-02,120055.51,2023
Canada,2023-05-03,120055.51,2023
Canada,2023-05-04,120055.51,2023
Canada,2023-05-05,120055.51,2023
Canada,2023-05-06,120055.51,2023
Canada,2023-05-07,120190.23,2023
Canada,2023-05-08,120190.23,2023
Canada,2023-05-09,120190.23,2023
Canada,2023-05-10,120190.23,2023
Canada,2023-05-11,120190.23,2023
Canada,2023-05-12,120190.23,2023
Canada,2023-05-13,120190.23,2023
Canada,2023-05-14,120309.57,2023
Canada,2023-05-15,120309.57,2023
Canada,2023-05-16,120356.06,2023
Canada,2023-05-17,120356.06,2023
Canada,2023-05-18,120356.06,2023
Canada,2023-05-19,120356.06,2023
Canada,2023-05-20,120356.06,2023
Canada,2023-05-21,120356.06,2023
Canada,2023-05-22,120356.06,2023
Canada,2023-05-23,120398.26,2023
Canada,2023-05-24,120398.26,2023
Canada,2023-05-25,120398.26,2023
Canada,2023-05-26,120398.26,2023
Canada,2023-05-27,120398.26,2023
Canada,2023-05-28,120398.26,2023
Canada,2023-05-29,120398.26,2023
Canada,2023-05-30,120438.086,2023
Canada,2023-05-31,120438.086,2023
Canada,2023-06-01,120438.086,2023
Canada,2023-06-02,120438.086,2023
Canada,2023-06-03,120438.086,2023
Canada,2023-06-04,120438.086,2023
Canada,2023-06-05,120438.086,2023
Canada,2023-06-06,120470.695,2023
Canada,2023-06-07,120470.695,2023
Canada,2023-06-08,120470.695,2023
Canada,2023-06-09,120470.695,2023
Canada,2023-06-10,120470.695,2023
Canada,2023-06-11,120470.695,2023
Canada,2023-06-12,120470.695,2023
Canada,2023-06-13,120496.766,2023
Canada,2023-06-14,120496.766,2023
Canada,2023-06-15,120496.766,2023
Canada,2023-06-16,120496.766,2023
Canada,2023-06-17,120496.766,2023
Canada,2023-06-18,120496.766,2023
Canada,2023-06-19,120496.766,2023
Canada,2023-06-20,120518.914,2023
Canada,2023-06-21,120518.914,2023
Canada,2023-06-22,120518.914,2023
Canada,2023-06-23,120518.914,2023
Canada,2023-06-24,120518.914,2023
Canada,2023-06-25,120518.914,2023
Canada,2023-06-26,120518.914,2023
Canada,2023-06-27,120538.47,2023
Canada,2023-06-28,120538.47,2023
Canada,2023-06-29,120538.47,2023
Canada,2023-06-30,120538.47,2023
Canada,2023-07-01,120538.47,2023
Canada,2023-07-02,120538.47,2023
Canada,2023-07-03,120538.47,2023
Canada,2023-07-04,120554.9,2023
Canada,2023-07-05,120554.9,2023
Canada,2023-07-06,120554.9,2023
Canada,2023-07-07,120554.9,2023
Canada,2023-07-08,120554.9,2023
Canada,2023-07-09,120554.9,2023
Canada,2023-07-10,120554.9,2023
Canada,2023-07-11,120574.5,2023
Canada,2023-07-12,120574.5,2023
Canada,2023-07-13,120574.5,2023
Canada,2023-07-14,120574.5,2023
Canada,2023-07-15,120574.5,2023
Canada,2023-07-16,120574.5,2023
Canada,2023-07-17,120574.5,2023
Canada,2023-07-18,120598.56,2023
Canada,2023-07-19,120598.56,2023
Canada,2023-07-20,120598.56,2023
Canada,2023-07-21,120598.56,2023
Canada,2023-07-22,120598.56,2023
Canada,2023-07-23,120598.56,2023
Canada,2023-07-24,120598.56,2023
Canada,2023-07-25,120624.48,2023
Canada,2023-07-26,120624.48,2023
Canada,2023-07-27,120624.48,2023
Canada,2023-07-28,120624.48,2023
Canada,2023-07-29,120624.48,2023
Canada,2023-07-30,120624.48,2023
Canada,2023-07-31,120624.48,2023
Canada,2023-08-01,120651.29,2023
Canada,2023-08-02,120651.29,2023
Canada,2023-08-03,120651.29,2023
Canada,2023-08-04,120651.29,2023
Canada,2023-08-05,120651.29,2023
Canada,2023-08-06,120651.29,2023
Canada,2023-08-07,120651.29,2023
Canada,2023-08-08,120679.06,2023
Canada,2023-08-09,120679.06,2023
Canada,2023-08-10,120679.06,2023
Canada,2023-08-11,120679.06,2023
Canada,2023-08-12,120679.06,2023
Canada,2023-08-13,120679.06,2023
Canada,2023-08-14,120679.06,2023
Canada,2023-08-15,120720.27,2023
Canada,2023-08-16,120720.27,2023
Canada,2023-08-17,120720.27,2023
Canada,2023-08-18,120720.27,2023
Canada,2023-08-19,120720.27,2023
Canada,2023-08-20,120720.27,2023
Canada,2023-08-21,120720.27,2023
Canada,2023-08-22,120774.11,2023
Canada,2023-08-23,120774.11,2023
Canada,2023-08-24,120774.11,2023
Canada,2023-08-25,120774.11,2023
Canada,2023-08-26,120774.11,2023
Canada,2023-08-27,120774.11,2023
Canada,2023-08-28,120774.11,2023
Canada,2023-08-29,120833.766,2023
Canada,2023-08-30,120833.766,2023
Canada,2023-08-31,120833.766,2023
Canada,2023-09-01,120833.766,2023
Canada,2023-09-02,120833.766,2023
Canada,2023-09-03,120833.766,2023
Canada,2023-09-04,120833.766,2023
Canada,2023-09-05,120902.59,2023
Canada,2023-09-06,120902.59,2023
Canada,2023-09-07,120902.59,2023
Canada,2023-09-08,120902.59,2023
Canada,2023-09-09,120902.59,2023
Canada,2023-09-10,120902.59,2023
Canada,2023-09-11,120902.59,2023
Canada,2023-09-12,120985.9,2023
Canada,2023-09-13,120985.9,2023
Canada,2023-09-14,120985.9,2023
Canada,2023-09-15,120985.9,2023
Canada,2023-09-16,120985.9,2023
Canada,2023-09-17,120985.9,2023
Canada,2023-09-18,120985.9,2023
Canada,2023-09-19,121088.99,2023
Canada,2023-09-20,121088.99,2023
Canada,2023-09-21,121088.99,2023
Canada,2023-09-22,121088.99,2023
Canada,2023-09-23,121088.99,2023
Canada,2023-09-24,121088.99,2023
Canada,2023-09-25,121088.99,2023
Canada,2023-09-26,121211.266,2023
Canada,2023-09-27,121211.266,2023
Canada,2023-09-28,121211.266,2023
Canada,2023-09-29,121211.266,2023
Canada,2023-09-30,121211.266,2023
Canada,2023-10-01,121211.266,2023
Canada,2023-10-02,121211.266,2023
Canada,2023-10-03,121331.26,2023
Canada,2023-10-04,121331.26,2023
Canada,2023-10-05,121331.26,2023
Canada,2023-10-06,121331.26,2023
Canada,2023-10-07,121331.26,2023
Canada,2023-10-08,121331.26,2023
Canada,2023-10-09,121331.26,2023
Canada,2023-10-10,121440.99,2023
Canada,2023-10-11,121440.99,2023
Canada,2023-10-12,121440.99,2023
Canada,2023-10-13,121440.99,2023
Canada,2023-10-14,121440.99,2023
Canada,2023-10-15,121440.99,2023
Canada,2023-10-16,121440.99,2023
Canada,2023-10-17,121566.08,2023
Canada,2023-10-18,121566.08,2023
Canada,2023-10-19,121566.08,2023
Canada,2023-10-20,121566.08,2023
Canada,2023-10-21,121566.08,2023
Canada,2023-10-22,121566.08,2023
Canada,2023-10-23,121566.08,2023
Canada,2023-10-24,121693.22,2023
Canada,2023-10-25,121693.22,2023
Canada,2023-10-26,121693.22,2023
Canada,2023-10-27,121693.22,2023
Canada,2023-10-28,121693.22,2023
Canada,2023-10-29,121693.22,2023
Canada,2023-10-30,121693.22,2023
Canada,2023-10-31,121820.6,2023
Canada,2023-11-01,121820.6,2023
Canada,2023-11-02,121820.6,2023
Canada,2023-11-03,121820.6,2023
Canada,2023-11-04,121820.6,2023
Canada,2023-11-05,121820.6,2023
Canada,2023-11-06,121820.6,2023
Canada,2023-11-07,121950.97,2023
Canada,2023-11-08,121950.97,2023
Canada,2023-11-09,121950.97,2023
Canada,2023-11-10,121950.97,2023
Canada,2023-11-11,121950.97,2023
Canada,2023-11-12,121950.97,2023
Canada,2023-11-13,121950.97,2023
Canada,2023-11-14,122103.56,2023
Canada,2023-11-15,122103.56,2023
Canada,2023-11-16,122103.56,2023
Canada,2023-11-17,122103.56,2023
Canada,2023-11-18,122103.56,2023
Canada,2023-11-19,122103.56,2023
Canada,2023-11-20,122103.56,2023
Canada,2023-11-21,122261.516,2023
Canada,2023-11-22,122261.516,2023
Canada,2023-11-23,122261.516,2023
Canada,2023-11-24,122261.516,2023
Canada,2023-11-25,122261.516,2023
Canada,2023-11-26,122261.516,2023
Canada,2023-11-27,122261.516,2023
Canada,2023-11-28,122405.85,2023
Canada,2023-11-29,122405.85,2023
Canada,2023-11-30,122405.85,2023
Canada,2023-12-01,122405.85,2023
Canada,2023-12-02,122405.85,2023
Canada,2023-12-03,122405.85,2023
Canada,2023-12-04,122405.85,2023
Canada,2023-12-05,122547.06,2023
Canada,2023-12-06,122547.06,2023
Canada,2023-12-07,122547.06,2023
Canada,2023-12-08,122547.06,2023
Canada,2023-12-09,122547.06,2023
Canada,2023-12-10,122547.06,2023
Canada,2023-12-11,122547.06,2023
Canada,2023-12-12,122687.4,2023
Canada,2023-12-13,122687.4,2023
Canada,2023-12-14,122687.4,2023
Canada,2023-12-15,122687.4,2023
Canada,2023-12-16,122687.4,2023
Canada,2023-12-17,122687.4,2023
Canada,2023-12-18,122687.4,2023
Canada,2023-12-19,122822.914,2023
Canada,2023-12-20,122822.914,2023
Canada,2023-12-21,122822.914,2023
Canada,2023-12-22,122822.914,2023
Canada,2023-12-23,122822.914,2023
Canada,2023-12-24,122822.914,2023
Canada,2023-12-25,122822.914,2023
Canada,2023-12-26,122980.09,2023
Canada,2023-12-27,122980.09,2023
Canada,2023-12-28,122980.09,2023
Canada,2023-12-29,122980.09,2023
Canada,2023-12-30,122980.09,2023
Canada,2023-12-31,122980.09,2023
Canada,2024-01-01,122980.09,2024
Canada,2024-01-02,123110.93,2024
Canada,2024-01-03,123110.93,2024
Canada,2024-01-04,123110.93,2024
Canada,2024-01-05,123110.93,2024
Canada,2024-01-06,123110.93,2024
Canada,2024-01-07,123110.93,2024
Canada,2024-01-08,123110.93,2024
Canada,2024-01-09,123212.39,2024
Canada,2024-01-10,123212.39,2024
Canada,2024-01-11,123212.39,2024
Canada,2024-01-12,123212.39,2024
Canada,2024-01-13,123212.39,2024
Canada,2024-01-14,123212.39,2024
Canada,2024-01-15,123212.39,2024
Canada,2024-01-16,123292.79,2024
Canada,2024-01-17,123292.79,2024
Canada,2024-01-18,123292.79,2024
Canada,2024-01-19,123292.79,2024
Canada,2024-01-20,123292.79,2024
Canada,2024-01-21,123292.79,2024
Canada,2024-01-22,123292.79,2024
Canada,2024-01-23,123360.35,2024
Canada,2024-01-24,123360.35,2024
Canada,2024-01-25,123360.35,2024
Canada,2024-01-26,123360.35,2024
Canada,2024-01-27,123360.35,2024
Canada,2024-01-28,123360.35,2024
Canada,2024-01-29,123360.35,2024
Canada,2024-01-30,123423.36,2024
Canada,2024-01-31,123423.36,2024
Canada,2024-02-01,123423.36,2024
Canada,2024-02-02,123423.36,2024
Canada,2024-02-03,123423.36,2024
Canada,2024-02-04,123423.36,2024
Canada,2024-02-05,123423.36,2024
Canada,2024-02-06,123478.27,2024
Canada,2024-02-07,123478.27,2024
Canada,2024-02-08,123478.27,2024
Canada,2024-02-09,123478.27,2024
Canada,2024-02-10,123478.27,2024
Canada,2024-02-11,123478.27,2024
Canada,2024-02-12,123478.27,2024
Canada,2024-02-13,123527.61,2024
Canada,2024-02-14,123527.61,2024
Canada,2024-02-15,123527.61,2024
Canada,2024-02-16,123527.61,2024
Canada,2024-02-17,123527.61,2024
Canada,2024-02-18,123527.61,2024
Canada,2024-02-19,123527.61,2024
Canada,2024-02-20,123570.19,2024
Canada,2024-02-21,123570.19,2024
Canada,2024-02-22,123570.19,2024
Canada,2024-02-23,123570.19,2024
Canada,2024-02-24,123570.19,2024
Canada,2024-02-25,123570.19,2024
Canada,2024-02-26,123570.19,2024
Canada,2024-02-27,123608.72,2024
Canada,2024-02-28,123608.72,2024
Canada,2024-02-29,123608.72,2024
Canada,2024-03-01,123608.72,2024
Canada,2024-03-02,123608.72,2024
Canada,2024-03-03,123608.72,2024
Canada,2024-03-04,123608.72,2024
Canada,2024-03-05,123640.09,2024
Canada,2024-03-06,123640.09,2024
Canada,2024-03-07,123640.09,2024
Canada,2024-03-08,123640.09,2024
Canada,2024-03-09,123640.09,2024
Canada,2024-03-10,123640.09,2024
Canada,2024-03-11,123640.09,2024
Canada,2024-03-12,123675.64,2024
Canada,2024-03-13,123675.64,2024
Canada,2024-03-14,123675.64,2024
Canada,2024-03-15,123675.64,2024
Canada,2024-03-16,123675.64,2024
Canada,2024-03-17,123675.64,2024
Canada,2024-03-18,123675.64,2024
Canada,2024-03-19,123704.47,2024
Canada,2024-03-20,123704.47,2024
Canada,2024-03-21,123704.47,2024
Canada,2024-03-22,123704.47,2024
Canada,2024-03-23,123704.47,2024
Canada,2024-03-24,123704.47,2024
Canada,2024-03-25,123704.47,2024
Canada,2024-03-26,123727.34,2024
Canada,2024-03-27,123727.34,2024
Canada,2024-03-28,123727.34,2024
Canada,2024-03-29,123727.34,2024
Canada,2024-03-30,123727.34,2024
Canada,2024-03-31,123727.34,2024
Canada,2024-04-01,123727.34,2024
Canada,2024-04-02,123753.9,2024
Canada,2024-04-03,123753.9,2024
Canada,2024-04-04,123753.9,2024
Canada,2024-04-05,123753.9,2024
Canada,2024-04-06,123753.9,2024
Canada,2024-04-07,123753.9,2024
Canada,2024-04-08,123753.9,2024
Canada,2024-04-09,123782.29,2024
Canada,2024-04-10,123782.29,2024
Canada,2024-04-11,123782.29,2024
Canada,2024-04-12,123782.29,2024
Canada,2024-04-13,123782.29,2024
Canada,2024-04-14,123782.29,2024
Canada,2024-04-15,123782.29,2024
Canada,2024-04-16,123808.64,2024
Canada,2024-04-17,123808.64,2024
Canada,2024-04-18,123808.64,2024
Canada,2024-04-19,123808.64,2024
Canada,2024-04-20,123808.64,2024
Canada,2024-04-21,123808.64,2024
Canada,2024-04-22,123808.64,2024
Canada,2024-04-23,123838.695,2024
Canada,2024-04-24,123838.695,2024
Canada,2024-04-25,123838.695,2024
Canada,2024-04-26,123838.695,2024
Canada,2024-04-27,123838.695,2024
Canada,2024-04-28,123838.695,2024
Canada,2024-04-29,123838.695,2024
Canada,2024-04-30,123871.75,2024
Canada,2024-05-01,123871.75,2024
Canada,2024-05-02,123871.75,2024
Canada,2024-05-03,123871.75,2024
Canada,2024-05-04,123871.75,2024
Canada,2024-05-05,123871.75,2024
Canada,2024-05-06,123871.75,2024
Canada,2024-05-07,123906.65,2024
Canada,2024-05-08,123906.65,2024
Canada,2024-05-09,123906.65,2024
Canada,2024-05-10,123906.65,2024
Canada,2024-05-11,123906.65,2024
Canada,2024-05-12,123906.65,2024
Canada,2024-05-13,123906.65,2024
Canada,2024-05-14,123950.88,2024
Canada,2024-05-15,123950.88,2024
Canada,2024-05-16,123950.88,2024
Canada,2024-05-17,123950.88,2024
Canada,2024-05-18,123950.88,2024
Canada,2024-05-19,123950.88,2024
Canada,2024-05-20,123950.88,2024
Canada,2024-05-21,123988.74,2024
Canada,2024-05-22,123988.74,2024
Canada,2024-05-23,123988.74,2024
Canada,2024-05-24,123988.74,2024
Canada,2024-05-25,123988.74,2024
Canada,2024-05-26,123988.74,2024
Canada,2024-05-27,123988.74,2024
Canada,2024-05-28,124023.55,2024
Canada,2024-05-29,124023.55,2024
Canada,2024-05-30,124023.55,2024
Canada,2024-05-31,124023.55,2024
Canada,2024-06-01,124023.55,2024
Canada,2024-06-02,124023.55,2024
Canada,2024-06-03,124023.55,2024
Canada,2024-06-04,124039.62,2024
Canada,2024-06-05,124039.62,2024
Canada,2024-06-06,124039.62,2024
Canada,2024-06-07,124039.62,2024
Canada,2024-06-08,124039.62,2024
Canada,2024-06-09,124039.62,2024
Canada,2024-06-10,124039.62,2024
Canada,2024-06-11,124054.51,2024
Canada,2024-06-12,124054.51,2024
Canada,2024-06-13,124054.51,2024
Canada,2024-06-14,124054.51,2024
Canada,2024-06-15,124054.51,2024
Canada,2024-06-16,124054.51,2024
Canada,2024-06-17,124054.51,2024
Canada,2024-06-18,124068.75,2024
Canada,2024-06-19,124068.75,2024
Canada,2024-06-20,124068.75,2024
Canada,2024-06-21,124068.75,2024
Canada,2024-06-22,124068.75,2024
Canada,2024-06-23,124068.75,2024
Canada,2024-06-24,124068.75,2024
Canada,2024-06-25,124084.336,2024
Canada,2024-06-26,124084.336,2024
Canada,2024-06-27,124084.336,2024
Canada,2024-06-28,124084.336,2024
Canada,2024-06-29,124084.336,2024
Canada,2024-06-30,124084.336,2024
Canada,2024-07-01,124084.336,2024
Canada,2024-07-02,124099.8,2024
Canada,2024-07-03,124099.8,2024
Canada,2024-07-04,124099.8,2024
Canada,2024-07-05,124099.8,2024
Canada,2024-07-06,124099.8,2024
Canada,2024-07-07,124099.8,2024
Canada,2024-07-08,124099.8,2024
Canada,2024-07-09,124113.164,2024
Canada,2024-07-10,124113.164,2024
Canada,2024-07-11,124113.164,2024
Canada,2024-07-12,124113.164,2024
Canada,2024-07-13,124113.164,2024
Canada,2024-07-14,124113.164,2024
Canada,2024-07-15,124113.164,2024
Canada,2024-07-16,124125.195,2024
Canada,2024-07-17,124125.195,2024
Canada,2024-07-18,124125.195,2024
Canada,2024-07-19,124125.195,2024
Canada,2024-07-20,124125.195,2024
Canada,2024-07-21,124125.195,2024
Canada,2024-07-22,124125.195,2024
Canada,2024-07-23,124133.62,2024
Canada,2024-07-24,124133.62,2024
Canada,2024-07-25,124133.62,2024
Canada,2024-07-26,124133.62,2024
Canada,2024-07-27,124133.62,2024
Canada,2024-07-28,124133.62,2024
Canada,2024-07-29,124133.62,2024
Canada,2024-07-30,124134.59,2024
Canada,2024-07-31,124134.59,2024
Canada,2024-08-01,124134.59,2024
Canada,2024-08-02,124134.59,2024
Canada,2024-08-03,124134.59,2024
Canada,2024-08-04,124134.59,2024
Canada,2024-08-05,124134.59,2024
Canada,2024-08-06,124134.59,2024
Canada,2024-08-07,124134.59,2024
Canada,2024-08-08,124134.59,2024
Canada,2024-08-09,124134.59,2024
Canada,2024-08-10,124134.59,2024
Canada,2024-08-11,124134.59,2024
Canada,2024-08-12,124134.59,2024
Canada,2024-08-13,124134.59,2024
Canada,2024-08-14,124134.59,2024
Canada,2024-08-15,124134.59,2024
Canada,2024-08-16,124134.59,2024
Canada,2024-08-17,124134.59,2024
Canada,2024-08-18,124134.59,2024
Canada,2024-08-19,124134.59,2024
Canada,2024-08-20,124134.59,2024
Canada,2024-08-21,124134.59,2024
Canada,2024-08-22,124134.59,2024
Canada,2024-08-23,124134.59,2024
Canada,2024-08-24,124134.59,2024
Canada,2024-08-25,124134.59,2024
Canada,2024-08-26,124134.59,2024
Canada,2024-08-27,124134.59,2024
Canada,2024-08-28,124134.59,2024
Canada,2024-08-29,124134.59,2024
Canada,2024-08-30,124134.59,2024
Canada,2024-08-31,124134.59,2024
Canada,2024-09-01,124134.59,2024
Canada,2024-09-02,124134.59,2024
Canada,2024-09-03,124134.59,2024
Canada,2024-09-04,124134.59,2024
Canada,2024-09-05,124134.59,2024
Canada,2024-09-06,124134.59,2024
Canada,2024-09-07,124134.59,2024
Canada,2024-09-08,124134.59,2024
Canada,2024-09-09,124134.59,2024
Canada,2024-09-10,124134.59,2024
Canada,2024-09-11,124134.59,2024
Canada,2024-09-12,124134.59,2024
Canada,2024-09-13,124134.59,2024
Canada,2024-09-14,124134.59,2024
Canada,2024-09-15,124134.59,2024
Canada,2024-09-16,124134.59,2024
Canada,2024-09-17,124134.59,2024
Canada,2024-09-18,124134.59,2024
Canada,2024-09-19,124134.59,2024
Canada,2024-09-20,124134.59,2024
Canada,2024-09-21,124134.59,2024
