Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
United States,2023-07-06,,0.20621248
United States,2023-07-07,,0.20621248
United States,2023-07-08,,0.20621248
United States,2023-07-09,,0.20621248
United States,2023-07-10,,0.20621248
United States,2023-07-11,,0.21332325
United States,2023-07-12,,0.21332325
United States,2023-07-13,,0.21332325
United States,2023-07-14,,0.21332325
United States,2023-07-15,,0.21332325
United States,2023-07-16,,0.21332325
United States,2023-07-17,,0.21332325
United States,2023-07-18,,0.22587168
United States,2023-07-19,,0.22587168
United States,2023-07-20,,0.22587168
United States,2023-07-21,,0.22587168
United States,2023-07-22,,0.22587168
United States,2023-07-23,,0.22587168
United States,2023-07-24,,0.22587168
United States,2023-07-25,,0.23172761
United States,2023-07-26,,0.23172761
United States,2023-07-27,,0.23172761
United States,2023-07-28,,0.23172761
United States,2023-07-29,,0.23172761
United States,2023-07-30,,0.23172761
United States,2023-07-31,,0.23172761
United States,2023-08-01,,0.28150305
United States,2023-08-02,,0.28150305
United States,2023-08-03,,0.28150305
United States,2023-08-04,,0.28150305
United States,2023-08-05,,0.28150305
United States,2023-08-06,,0.28150305
United States,2023-08-07,,0.28150305
United States,2023-08-08,,0.3153838
United States,2023-08-09,,0.3153838
United States,2023-08-10,,0.3153838
United States,2023-08-11,,0.3153838
United States,2023-08-12,,0.3153838
United States,2023-08-13,,0.3153838
United States,2023-08-14,,0.3153838
United States,2023-08-15,,0.3869098
United States,2023-08-16,,0.3869098
United States,2023-08-17,,0.3869098
United States,2023-08-18,,0.3869098
United States,2023-08-19,,0.3869098
United States,2023-08-20,,0.3869098
United States,2023-08-21,,0.3869098
United States,2023-08-22,,0.446724
United States,2023-08-23,,0.446724
United States,2023-08-24,,0.446724
United States,2023-08-25,,0.446724
United States,2023-08-26,,0.446724
United States,2023-08-27,,0.446724
United States,2023-08-28,,0.446724
United States,2023-08-29,,0.4969177
United States,2023-08-30,,0.4969177
United States,2023-08-31,,0.4969177
United States,2023-09-01,,0.4969177
United States,2023-09-02,,0.4969177
United States,2023-09-03,,0.4969177
United States,2023-09-04,,0.4969177
United States,2023-09-05,,0.5508759
United States,2023-09-06,,0.5508759
United States,2023-09-07,,0.5508759
United States,2023-09-08,,0.5508759
United States,2023-09-09,,0.5508759
United States,2023-09-10,,0.5508759
United States,2023-09-11,,0.5508759
United States,2023-09-12,,0.59019434
United States,2023-09-13,,0.59019434
United States,2023-09-14,,0.59019434
United States,2023-09-15,,0.59019434
United States,2023-09-16,,0.59019434
United States,2023-09-17,,0.59019434
United States,2023-09-18,,0.59019434
United States,2023-09-19,,0.59354055
United States,2023-09-20,,0.59354055
United States,2023-09-21,,0.59354055
United States,2023-09-22,,0.59354055
United States,2023-09-23,,0.59354055
United States,2023-09-24,,0.59354055
United States,2023-09-25,,0.59354055
United States,2023-09-26,,0.6102718
United States,2023-09-27,,0.6102718
United States,2023-09-28,,0.6102718
United States,2023-09-29,,0.6102718
United States,2023-09-30,,0.6102718
United States,2023-10-01,,0.6102718
United States,2023-10-02,,0.6102718
United States,2023-10-03,,0.5864298
United States,2023-10-04,,0.5864298
United States,2023-10-05,,0.5864298
United States,2023-10-06,,0.5864298
United States,2023-10-07,,0.5864298
United States,2023-10-08,,0.5864298
United States,2023-10-09,,0.5864298
United States,2023-10-10,,0.5508759
United States,2023-10-11,,0.5508759
United States,2023-10-12,,0.5508759
United States,2023-10-13,,0.5508759
United States,2023-10-14,,0.5508759
United States,2023-10-15,,0.5508759
United States,2023-10-16,,0.5508759
United States,2023-10-17,,0.58308357
United States,2023-10-18,,0.58308357
United States,2023-10-19,,0.58308357
United States,2023-10-20,,0.58308357
United States,2023-10-21,,0.58308357
United States,2023-10-22,,0.58308357
United States,2023-10-23,,0.58308357
United States,2023-10-24,,0.5404189
United States,2023-10-25,,0.5404189
United States,2023-10-26,,0.5404189
United States,2023-10-27,,0.5404189
United States,2023-10-28,,0.5404189
United States,2023-10-29,,0.5404189
United States,2023-10-30,,0.5404189
United States,2023-10-31,,0.52159625
United States,2023-11-01,,0.52159625
United States,2023-11-02,,0.52159625
United States,2023-11-03,,0.52159625
United States,2023-11-04,,0.52159625
United States,2023-11-05,,0.52159625
United States,2023-11-06,,0.52159625
United States,2023-11-07,,0.58308357
United States,2023-11-08,,0.58308357
United States,2023-11-09,,0.58308357
United States,2023-11-10,,0.58308357
United States,2023-11-11,,0.58308357
United States,2023-11-12,,0.58308357
United States,2023-11-13,,0.58308357
United States,2023-11-14,,0.59856
United States,2023-11-15,,0.59856
United States,2023-11-16,,0.59856
United States,2023-11-17,,0.59856
United States,2023-11-18,,0.59856
United States,2023-11-19,,0.59856
United States,2023-11-20,,0.59856
United States,2023-11-21,,0.5973051
United States,2023-11-22,,0.5973051
United States,2023-11-23,,0.5973051
United States,2023-11-24,,0.5973051
United States,2023-11-25,,0.5973051
United States,2023-11-26,,0.5973051
United States,2023-11-27,,0.5973051
United States,2023-11-28,,0.72529906
United States,2023-11-29,,0.72529906
United States,2023-11-30,,0.72529906
United States,2023-12-01,,0.72529906
United States,2023-12-02,,0.72529906
United States,2023-12-03,,0.72529906
United States,2023-12-04,,0.72529906
United States,2023-12-05,,0.7503959
United States,2023-12-06,,0.7503959
United States,2023-12-07,,0.7503959
United States,2023-12-08,,0.7503959
United States,2023-12-09,,0.7503959
United States,2023-12-10,,0.7503959
United States,2023-12-11,,0.7503959
United States,2023-12-12,,0.77423793
United States,2023-12-13,,0.77423793
United States,2023-12-14,,0.77423793
United States,2023-12-15,,0.77423793
United States,2023-12-16,,0.77423793
United States,2023-12-17,,0.77423793
United States,2023-12-18,,0.77423793
United States,2023-12-19,,0.81062835
United States,2023-12-20,,0.81062835
United States,2023-12-21,,0.81062835
United States,2023-12-22,,0.81062835
United States,2023-12-23,,0.81062835
United States,2023-12-24,,0.81062835
United States,2023-12-25,,0.81062835
United States,2023-12-26,,0.9344395
United States,2023-12-27,,0.9344395
United States,2023-12-28,,0.9344395
United States,2023-12-29,,0.9344395
United States,2023-12-30,,0.9344395
United States,2023-12-31,,0.9344395
United States,2024-01-01,,0.9344395
United States,2024-01-02,,1.0457022
United States,2024-01-03,,1.0457022
United States,2024-01-04,,1.0457022
United States,2024-01-05,,1.0457022
United States,2024-01-06,,1.0457022
United States,2024-01-07,,1.0457022
United States,2024-01-08,,1.0457022
United States,2024-01-09,,1.0837657
United States,2024-01-10,,1.0837657
United States,2024-01-11,,1.0837657
United States,2024-01-12,,1.0837657
United States,2024-01-13,,1.0837657
United States,2024-01-14,,1.0837657
United States,2024-01-15,,1.0837657
United States,2024-01-16,,0.9921623
United States,2024-01-17,,0.9921623
United States,2024-01-18,,0.9921623
United States,2024-01-19,,0.9921623
United States,2024-01-20,,0.9921623
United States,2024-01-21,,0.9921623
United States,2024-01-22,,0.9921623
United States,2024-01-23,,0.89428455
United States,2024-01-24,,0.89428455
United States,2024-01-25,,0.89428455
United States,2024-01-26,,0.89428455
United States,2024-01-27,,0.89428455
United States,2024-01-28,,0.89428455
United States,2024-01-29,,0.89428455
United States,2024-01-30,,0.73073673
United States,2024-01-31,,0.73073673
United States,2024-02-01,,0.73073673
United States,2024-02-02,,0.73073673
United States,2024-02-03,,0.73073673
United States,2024-02-04,,0.73073673
United States,2024-02-05,,0.73073673
United States,2024-02-06,,0.680543
United States,2024-02-07,,0.680543
United States,2024-02-08,,0.680543
United States,2024-02-09,,0.680543
United States,2024-02-10,,0.680543
United States,2024-02-11,,0.680543
United States,2024-02-12,,0.680543
United States,2024-02-13,,0.58308357
United States,2024-02-14,,0.58308357
United States,2024-02-15,,0.58308357
United States,2024-02-16,,0.58308357
United States,2024-02-17,,0.58308357
United States,2024-02-18,,0.58308357
United States,2024-02-19,,0.58308357
United States,2024-02-20,,0.5558953
United States,2024-02-21,,0.5558953
United States,2024-02-22,,0.5558953
United States,2024-02-23,,0.5558953
United States,2024-02-24,,0.5558953
United States,2024-02-25,,0.5558953
United States,2024-02-26,,0.5558953
United States,2024-02-27,,0.53330815
United States,2024-02-28,,0.53330815
United States,2024-02-29,,0.53330815
United States,2024-03-01,,0.53330815
United States,2024-03-02,,0.53330815
United States,2024-03-03,,0.53330815
United States,2024-03-04,,0.53330815
United States,2024-03-05,,0.46220037
United States,2024-03-06,,0.46220037
United States,2024-03-07,,0.46220037
United States,2024-03-08,,0.46220037
United States,2024-03-09,,0.46220037
United States,2024-03-10,,0.46220037
United States,2024-03-11,,0.46220037
United States,2024-03-12,,0.43752182
United States,2024-03-13,,0.43752182
United States,2024-03-14,,0.43752182
United States,2024-03-15,,0.43752182
United States,2024-03-16,,0.43752182
United States,2024-03-17,,0.43752182
United States,2024-03-18,,0.43752182
United States,2024-03-19,,0.3563753
United States,2024-03-20,,0.3563753
United States,2024-03-21,,0.3563753
United States,2024-03-22,,0.3563753
United States,2024-03-23,,0.3563753
United States,2024-03-24,,0.3563753
United States,2024-03-25,,0.3563753
United States,2024-03-26,,0.30994615
United States,2024-03-27,,0.30994615
United States,2024-03-28,,0.30994615
United States,2024-03-29,,0.30994615
United States,2024-03-30,,0.30994615
United States,2024-03-31,,0.30994615
United States,2024-04-01,,0.30994615
United States,2024-04-02,,0.2647718
United States,2024-04-03,,0.2647718
United States,2024-04-04,,0.2647718
United States,2024-04-05,,0.2647718
United States,2024-04-06,,0.2647718
United States,2024-04-07,,0.2647718
United States,2024-04-08,,0.2647718
United States,2024-04-09,,0.2405115
United States,2024-04-10,,0.2405115
United States,2024-04-11,,0.2405115
United States,2024-04-12,,0.2405115
United States,2024-04-13,,0.2405115
United States,2024-04-14,,0.2405115
United States,2024-04-15,,0.2405115
United States,2024-04-16,,0.20955873
United States,2024-04-17,,0.20955873
United States,2024-04-18,,0.20955873
United States,2024-04-19,,0.20955873
United States,2024-04-20,,0.20955873
United States,2024-04-21,,0.20955873
United States,2024-04-22,,0.20955873
United States,2024-04-23,,0.17986079
United States,2024-04-24,,0.17986079
United States,2024-04-25,,0.17986079
United States,2024-04-26,,0.17986079
United States,2024-04-27,,0.17986079
United States,2024-04-28,,0.17986079
United States,2024-04-29,,0.17986079
United States,2024-04-30,,0.17860594
United States,2024-05-01,,0.17860594
United States,2024-05-02,,0.17860594
United States,2024-05-03,,0.17860594
United States,2024-05-04,,0.17860594
United States,2024-05-05,,0.17860594
United States,2024-05-06,,0.17860594
United States,2024-05-07,,0.13970582
United States,2024-05-08,,0.13970582
United States,2024-05-09,,0.13970582
United States,2024-05-10,,0.13970582
United States,2024-05-11,,0.13970582
United States,2024-05-12,,0.13970582
United States,2024-05-13,,0.13970582
United States,2024-05-14,,0.1422155
United States,2024-05-15,,0.1422155
United States,2024-05-16,,0.1422155
United States,2024-05-17,,0.1422155
United States,2024-05-18,,0.1422155
United States,2024-05-19,,0.1422155
United States,2024-05-20,,0.1422155
United States,2024-05-21,,0.14388862
United States,2024-05-22,,0.14388862
United States,2024-05-23,,0.14388862
United States,2024-05-24,,0.14388862
United States,2024-05-25,,0.14388862
United States,2024-05-26,,0.14388862
United States,2024-05-27,,0.14388862
United States,2024-05-28,,0.13677785
United States,2024-05-29,,0.13677785
United States,2024-05-30,,0.13677785
United States,2024-05-31,,0.13677785
United States,2024-06-01,,0.13677785
United States,2024-06-02,,0.13677785
United States,2024-06-03,,0.13677785
United States,2024-06-04,,0.1313402
United States,2024-06-05,,0.1313402
United States,2024-06-06,,0.1313402
United States,2024-06-07,,0.1313402
United States,2024-06-08,,0.1313402
United States,2024-06-09,,0.1313402
United States,2024-06-10,,0.1313402
United States,2024-06-11,,0.15350908
United States,2024-06-12,,0.15350908
United States,2024-06-13,,0.15350908
United States,2024-06-14,,0.15350908
United States,2024-06-15,,0.15350908
United States,2024-06-16,,0.15350908
United States,2024-06-17,,0.15350908
United States,2024-06-18,,0.1819522
United States,2024-06-19,,0.1819522
United States,2024-06-20,,0.1819522
United States,2024-06-21,,0.1819522
United States,2024-06-22,,0.1819522
United States,2024-06-23,,0.1819522
United States,2024-06-24,,0.1819522
United States,2024-06-25,,0.18571672
United States,2024-06-26,,0.18571672
United States,2024-06-27,,0.18571672
United States,2024-06-28,,0.18571672
United States,2024-06-29,,0.18571672
United States,2024-06-30,,0.18571672
United States,2024-07-01,,0.18571672
United States,2024-07-02,,0.22252543
United States,2024-07-03,,0.22252543
United States,2024-07-04,,0.22252543
United States,2024-07-05,,0.22252543
United States,2024-07-06,,0.22252543
United States,2024-07-07,,0.22252543
United States,2024-07-08,,0.22252543
United States,2024-07-09,,0.24845885
United States,2024-07-10,,0.24845885
United States,2024-07-11,,0.24845885
United States,2024-07-12,,0.24845885
United States,2024-07-13,,0.24845885
United States,2024-07-14,,0.24845885
United States,2024-07-15,,0.24845885
United States,2024-07-16,,0.30701816
United States,2024-07-17,,0.30701816
United States,2024-07-18,,0.30701816
United States,2024-07-19,,0.30701816
United States,2024-07-20,,0.30701816
United States,2024-07-21,,0.30701816
United States,2024-07-22,,0.30701816
United States,2024-07-23,,0.36139467
United States,2024-07-24,,0.36139467
United States,2024-07-25,,0.36139467
United States,2024-07-26,,0.36139467
United States,2024-07-27,,0.36139467
United States,2024-07-28,,0.36139467
United States,2024-07-29,,0.36139467
United States,2024-07-30,,0.41242495
United States,2024-07-31,,0.41242495
United States,2024-08-01,,0.41242495
United States,2024-08-02,,0.41242495
United States,2024-08-03,,0.41242495
United States,2024-08-04,,0.41242495
United States,2024-08-05,,0.41242495
United States,2024-08-06,,0.446724
United States,2024-08-07,,0.446724
United States,2024-08-08,,0.446724
United States,2024-08-09,,0.446724
United States,2024-08-10,,0.446724
United States,2024-08-11,,0.446724
United States,2024-08-12,,0.446724
United States,2024-08-13,,0.4529982
United States,2024-08-14,,0.4529982
United States,2024-08-15,,0.4529982
United States,2024-08-16,,0.4529982
United States,2024-08-17,,0.4529982
United States,2024-08-18,,0.4529982
United States,2024-08-19,,0.4529982
United States,2024-08-20,,0.5253608
United States,2024-08-21,,0.5253608
United States,2024-08-22,,0.5253608
United States,2024-08-23,,0.5253608
United States,2024-08-24,,0.5253608
United States,2024-08-25,,0.5253608
United States,2024-08-26,,0.5253608
United States,2024-08-27,,0.56718886
United States,2024-08-28,,0.56718886
United States,2024-08-29,,0.56718886
United States,2024-08-30,,0.56718886
United States,2024-08-31,,0.56718886
United States,2024-09-01,,0.56718886
United States,2024-09-02,,0.56718886
United States,2024-09-03,,0.5132306
United States,2024-09-04,,0.5132306
United States,2024-09-05,,0.5132306
United States,2024-09-06,,0.5132306
United States,2024-09-07,,0.5132306
United States,2024-09-08,,0.5132306
United States,2024-09-09,,0.5132306
United States,2024-09-10,,0.51992315
United States,2024-09-11,,0.51992315
United States,2024-09-12,,0.51992315
United States,2024-09-13,,0.51992315
United States,2024-09-14,,0.51992315
United States,2024-09-15,,0.51992315
United States,2024-09-16,,0.51992315
United States,2024-09-17,,0.46136382
United States,2024-09-18,,0.46136382
United States,2024-09-19,,0.46136382
United States,2024-09-20,,0.46136382
United States,2024-09-21,,0.46136382
United States,2024-09-22,,0.46136382
United States,2024-09-23,,0.46136382
United States,2024-09-24,,0.43082932
United States,2024-09-25,,0.43082932
United States,2024-09-26,,0.43082932
United States,2024-09-27,,0.43082932
United States,2024-09-28,,0.43082932
United States,2024-09-29,,0.43082932
United States,2024-09-30,,0.43082932
United States,2024-10-01,,0.4069873
United States,2024-10-02,,0.4069873
United States,2024-10-03,,0.4069873
United States,2024-10-04,,0.4069873
United States,2024-10-05,,0.4069873
United States,2024-10-06,,0.4069873
United States,2024-10-07,,0.4069873
United States,2024-10-08,,0.33629784
United States,2024-10-09,,0.33629784
United States,2024-10-10,,0.33629784
United States,2024-10-11,,0.33629784
United States,2024-10-12,,0.33629784
United States,2024-10-13,,0.33629784
United States,2024-10-14,,0.33629784
United States,2024-10-15,,0.30743647
United States,2024-10-16,,0.30743647
United States,2024-10-17,,0.30743647
United States,2024-10-18,,0.30743647
United States,2024-10-19,,0.30743647
United States,2024-10-20,,0.30743647
United States,2024-10-21,,0.30743647
United States,2024-10-22,,0.26937288
United States,2024-10-23,,0.26937288
United States,2024-10-24,,0.26937288
United States,2024-10-25,,0.26937288
United States,2024-10-26,,0.26937288
United States,2024-10-27,,0.26937288
United States,2024-10-28,,0.26937288
United States,2024-10-29,,0.25222337
United States,2024-10-30,,0.25222337
United States,2024-10-31,,0.25222337
United States,2024-11-01,,0.25222337
United States,2024-11-02,,0.25222337
United States,2024-11-03,,0.25222337
United States,2024-11-04,,0.25222337
United States,2024-11-05,,0.23256417
United States,2024-11-06,,0.23256417
United States,2024-11-07,,0.23256417
United States,2024-11-08,,0.23256417
United States,2024-11-09,,0.23256417
United States,2024-11-10,,0.23256417
United States,2024-11-11,,0.23256417
United States,2024-11-12,,0.22127059
United States,2024-11-13,,0.22127059
United States,2024-11-14,,0.22127059
United States,2024-11-15,,0.22127059
United States,2024-11-16,,0.22127059
United States,2024-11-17,,0.22127059
United States,2024-11-18,,0.22127059
United States,2024-11-19,,0.1991017
United States,2024-11-20,,0.1991017
United States,2024-11-21,,0.1991017
United States,2024-11-22,,0.1991017
United States,2024-11-23,,0.1991017
United States,2024-11-24,,0.1991017
United States,2024-11-25,,0.1991017
United States,2024-11-26,,0.20830388
United States,2024-11-27,,0.20830388
United States,2024-11-28,,0.20830388
United States,2024-11-29,,0.20830388
United States,2024-11-30,,0.20830388
United States,2024-12-01,,0.20830388
United States,2024-12-02,,0.20830388
United States,2024-12-03,,0.209977
United States,2024-12-04,,0.209977
United States,2024-12-05,,0.209977
United States,2024-12-06,,0.209977
United States,2024-12-07,,0.209977
United States,2024-12-08,,0.209977
United States,2024-12-09,,0.209977
United States,2024-12-10,,0.23674698
United States,2024-12-11,,0.23674698
United States,2024-12-12,,0.23674698
United States,2024-12-13,,0.23674698
United States,2024-12-14,,0.23674698
United States,2024-12-15,,0.23674698
United States,2024-12-16,,0.23674698
United States,2024-12-17,,0.24804057
United States,2024-12-18,,0.24804057
United States,2024-12-19,,0.24804057
United States,2024-12-20,,0.24804057
United States,2024-12-21,,0.24804057
United States,2024-12-22,,0.24804057
United States,2024-12-23,,0.24804057
United States,2024-12-24,,0.28108475
United States,2024-12-25,,0.28108475
United States,2024-12-26,,0.28108475
United States,2024-12-27,,0.28108475
United States,2024-12-28,,0.28108475
United States,2024-12-29,,0.28108475
United States,2024-12-30,,0.28108475
United States,2024-12-31,,0.37687108
United States,2025-01-01,,0.37687108
United States,2025-01-02,,0.37687108
United States,2025-01-03,,0.37687108
United States,2025-01-04,,0.37687108
United States,2025-01-05,,0.37687108
United States,2025-01-06,,0.37687108
United States,2025-01-07,,0.43459386
United States,2025-01-08,,0.43459386
United States,2025-01-09,,0.43459386
United States,2025-01-10,,0.43459386
United States,2025-01-11,,0.43459386
United States,2025-01-12,,0.43459386
United States,2025-01-13,,0.43459386
United States,2025-01-14,,0.41409808
United States,2025-01-15,,0.41409808
United States,2025-01-16,,0.41409808
United States,2025-01-17,,0.41409808
United States,2025-01-18,,0.41409808
United States,2025-01-19,,0.41409808
United States,2025-01-20,,0.41409808
United States,2025-01-21,,0.3982034
United States,2025-01-22,,0.3982034
United States,2025-01-23,,0.3982034
United States,2025-01-24,,0.3982034
United States,2025-01-25,,0.3982034
United States,2025-01-26,,0.3982034
United States,2025-01-27,,0.3982034
United States,2025-01-28,,0.385655
United States,2025-01-29,,0.385655
United States,2025-01-30,,0.385655
United States,2025-01-31,,0.385655
United States,2025-02-01,,0.385655
United States,2025-02-02,,0.385655
United States,2025-02-03,,0.385655
United States,2025-02-04,,0.34048066
United States,2025-02-05,,0.34048066
United States,2025-02-06,,0.34048066
United States,2025-02-07,,0.34048066
United States,2025-02-08,,0.34048066
United States,2025-02-09,,0.34048066
United States,2025-02-10,,0.34048066
United States,2025-02-11,,0.30910957
United States,2025-02-12,,0.30910957
United States,2025-02-13,,0.30910957
United States,2025-02-14,,0.30910957
United States,2025-02-15,,0.30910957
United States,2025-02-16,,0.30910957
United States,2025-02-17,,0.30910957
United States,2025-02-18,,0.29907084
United States,2025-02-19,,0.29907084
United States,2025-02-20,,0.29907084
United States,2025-02-21,,0.29907084
United States,2025-02-22,,0.29907084
United States,2025-02-23,,0.29907084
United States,2025-02-24,,0.29907084
United States,2025-02-25,,0.27899334
United States,2025-02-26,,0.27899334
United States,2025-02-27,,0.27899334
United States,2025-02-28,,0.27899334
United States,2025-03-01,,0.27899334
United States,2025-03-02,,0.27899334
United States,2025-03-03,,0.27899334
United States,2025-03-04,,0.24804057
United States,2025-03-05,,0.24804057
United States,2025-03-06,,0.24804057
United States,2025-03-07,,0.24804057
United States,2025-03-08,,0.24804057
United States,2025-03-09,,0.24804057
United States,2025-03-10,,0.24804057
United States,2025-03-11,,0.19450061
United States,2025-03-12,,0.19450061
United States,2025-03-13,,0.19450061
United States,2025-03-14,,0.19450061
United States,2025-03-15,,0.19450061
United States,2025-03-16,,0.19450061
United States,2025-03-17,,0.19450061
United States,2025-03-18,,0.1706586
United States,2025-03-19,,0.1706586
United States,2025-03-20,,0.1706586
United States,2025-03-21,,0.1706586
United States,2025-03-22,,0.1706586
United States,2025-03-23,,0.1706586
United States,2025-03-24,,0.1706586
United States,2025-03-25,,0.14054237
United States,2025-03-26,,0.14054237
United States,2025-03-27,,0.14054237
United States,2025-03-28,,0.14054237
United States,2025-03-29,,0.14054237
United States,2025-03-30,,0.14054237
World,2020-01-09,0.00014659467,0.000062826286
World,2020-01-10,0.00012565257,0.000053851105
World,2020-01-11,0.00007180147,0.000053851105
World,2020-01-12,0.00080776657,0.000017950368
World,2020-01-13,0.00077186583,0.000017950368
World,2020-01-14,0.0008616177,0.000017950368
World,2020-01-15,0.0008436673,0.000017950368
World,2020-01-16,0.0008436673,0.000017950368
World,2020-01-17,0.0009154687,0.000035900735
World,2020-01-18,0.0009872703,0.000035900735
World,2020-01-19,0.0016693842,0.000035900735
World,2020-01-20,0.0030515625,0.000053851105
World,2020-01-21,0.0046311948,0.00008975184
World,2020-01-22,0.007287849,0.00028720588
World,2020-01-23,0.0096752485,0.00030515625
World,2020-01-24,0.014467997,0.00043080884
World,2020-01-25,0.02288672,0.0007180147
World,2020-01-26,0.034123648,0.0010052206
World,2020-01-27,0.04690431,0.0014539798
World,2020-01-28,0.07716863,0.002297647
World,2020-01-29,0.10102467,0.0021360938
World,2020-01-30,0.13019402,0.0028002574
World,2020-01-31,0.16142766,0.0034105699
World,2020-02-01,0.19086626,0.0039670314
World,2020-02-02,0.22525917,0.005564614
World,2020-02-03,0.26198563,0.006246728
World,2020-02-04,0.28844446,0.0065698344
World,2020-02-05,0.3325844,0.00782636
World,2020-02-06,0.36773124,0.008400772
World,2020-02-07,0.38833827,0.009172638
World,2020-02-08,0.41138652,0.009890652
World,2020-02-09,0.41278666,0.00978295
World,2020-02-10,0.41560486,0.010554817
World,2020-02-11,0.40176514,0.011147179
World,2020-02-12,0.36762354,0.009944504
World,2020-02-13,0.57319117,0.013229421
World,2020-02-14,0.589508,0.014432096
World,2020-02-15,0.57633245,0.015419366
World,2020-02-16,0.56457496,0.015509117
World,2020-02-17,0.5478632,0.015347565
World,2020-02-18,0.5375597,0.016047629
World,2020-02-19,0.53334135,0.017986268
World,2020-02-20,0.2686811,0.01568862
World,2020-02-21,0.21350168,0.012960166
World,2020-02-22,0.18487084,0.01416284
World,2020-02-23,0.16595115,0.012385754
World,2020-02-24,0.13819988,0.013480726
World,2020-02-25,0.118239075,0.012403704
World,2020-02-26,0.10111442,0.011488236
World,2020-02-27,0.113123216,0.009926553
World,2020-02-28,0.11683895,0.010949724
World,2020-02-29,0.13026582,0.008346921
World,2020-03-01,0.1485034,0.009244439
World,2020-03-02,0.17408267,0.0075930054
World,2020-03-03,0.19210483,0.0073955515
World,2020-03-04,0.21669684,0.00784431
World,2020-03-05,0.23586783,0.00875978
World,2020-03-06,0.25907767,0.0094957445
World,2020-03-07,0.28481847,0.010177858
World,2020-03-08,0.36286667,0.011649788
World,2020-03-09,0.38675863,0.014450046
World,2020-03-10,0.42370048,0.016334835
World,2020-03-11,0.45444945,0.019601801
World,2020-03-12,0.5235045,0.023479082
World,2020-03-13,0.5997756,0.027464062
World,2020-03-14,0.6728336,0.03283122
World,2020-03-15,1.0848664,0.047640275
World,2020-03-16,1.1798776,0.05376135
World,2020-03-17,1.2964833,0.061210755
World,2020-03-18,1.432924,0.06781649
World,2020-03-19,1.5794708,0.07655832
World,2020-03-20,1.7641622,0.08558735
World,2020-03-21,2.0006044,0.09748845
World,2020-03-22,3.0743237,0.17406471
World,2020-03-23,3.323439,0.1853555
World,2020-03-24,3.6139116,0.19698733
World,2020-03-25,3.9455268,0.2124067
World,2020-03-26,4.252514,0.2268747
World,2020-03-27,4.6287355,0.24495071
World,2020-03-28,5.0623627,0.2664014
World,2020-03-29,6.307149,0.400006
World,2020-03-30,6.6798162,0.42201313
World,2020-03-31,7.0833764,0.45188257
World,2020-04-01,7.332797,0.47934663
World,2020-04-02,7.705411,0.5120701
World,2020-04-03,8.080753,0.5473426
World,2020-04-04,8.3704,0.5809457
World,2020-04-05,8.36909,0.6613274
World,2020-04-06,8.666473,0.69688714
World,2020-04-07,8.767588,0.73239297
World,2020-04-08,9.0632305,0.7629086
World,2020-04-09,9.27036,0.7964937
World,2020-04-10,9.46259,0.83076096
World,2020-04-11,9.676217,0.85727364
World,2020-04-12,9.407231,0.8558556
World,2020-04-13,9.488744,0.87561893
World,2020-04-14,9.542721,0.8815605
World,2020-04-15,9.484795,0.8932462
World,2020-04-16,9.4648695,0.9035677
World,2020-04-17,9.418235,0.9127403
World,2020-04-18,9.44105,0.94339955
World,2020-04-19,9.097157,0.8966747
World,2020-04-20,9.133919,0.88924325
World,2020-04-21,9.258279,0.8887227
World,2020-04-22,9.403856,0.89030236
World,2020-04-23,9.482964,0.89105624
World,2020-04-24,9.580919,0.87972957
World,2020-04-25,9.853549,0.84693426
World,2020-04-26,9.692947,0.7970681
World,2020-04-27,9.866528,0.7946807
World,2020-04-28,9.878231,0.7849337
World,2020-04-29,9.875539,0.77538407
World,2020-04-30,9.942996,0.76725256
World,2020-05-01,10.005607,0.7698015
World,2020-05-02,9.908423,0.7717222
World,2020-05-03,9.790597,0.73833454
World,2020-05-04,9.818295,0.7354625
World,2020-05-05,10.018136,0.73210573
World,2020-05-06,10.152584,0.722969
World,2020-05-07,10.276262,0.73346996
World,2020-05-08,10.435464,0.7346367
World,2020-05-09,10.529489,0.7338469
World,2020-05-10,10.503999,0.6985924
World,2020-05-11,10.649989,0.7053059
World,2020-05-12,10.541623,0.7006567
World,2020-05-13,10.601577,0.6954152
World,2020-05-14,10.698114,0.678488
World,2020-05-15,10.680505,0.662943
World,2020-05-16,10.857244,0.66202754
World,2020-05-17,10.954499,0.6491032
World,2020-05-18,11.097922,0.6404871
World,2020-05-19,11.211189,0.63580203
World,2020-05-20,11.4942665,0.6389254
World,2020-05-21,11.8054905,0.6388536
World,2020-05-22,12.191872,0.64027166
World,2020-05-23,12.282808,0.63003993
World,2020-05-24,12.500313,0.6236496
World,2020-05-25,12.532247,0.6153386
World,2020-05-26,12.791486,0.6176003
World,2020-05-27,12.709058,0.6147283
World,2020-05-28,12.64108,0.60580695
World,2020-05-29,12.643359,0.6071891
World,2020-05-30,12.893947,0.61368716
World,2020-05-31,13.078099,0.598914
World,2020-06-01,13.6095915,0.60627365
World,2020-06-02,13.8972645,0.6079969
World,2020-06-03,14.070863,0.6095227
World,2020-06-04,14.522027,0.6210289
World,2020-06-05,14.85427,0.6273833
World,2020-06-06,14.974574,0.6305067
World,2020-06-07,15.148405,0.6260909
World,2020-06-08,15.115466,0.6326607
