Entity,Day,Weekly cases
United Kingdom,2022-01-29,721263
United Kingdom,2022-01-30,713559
United Kingdom,2022-01-31,705338
United Kingdom,2022-02-01,690675
United Kingdom,2022-02-02,668362
United Kingdom,2022-02-03,649109
United Kingdom,2022-02-04,628859
United Kingdom,2022-02-05,609302
United Kingdom,2022-02-06,588540
United Kingdom,2022-02-07,567333
United Kingdom,2022-02-08,540183
United Kingdom,2022-02-09,511615
United Kingdom,2022-02-10,487327
United Kingdom,2022-02-11,463248
United Kingdom,2022-02-12,438897
United Kingdom,2022-02-13,420192
United Kingdom,2022-02-14,405416
United Kingdom,2022-02-15,386619
United Kingdom,2022-02-16,364881
United Kingdom,2022-02-17,347722
United Kingdom,2022-02-18,334955
United Kingdom,2022-02-19,327378
United Kingdom,2022-02-20,316060
United Kingdom,2022-02-21,313178
United Kingdom,2022-02-22,309143
United Kingdom,2022-02-23,299530
United Kingdom,2022-02-24,286216
United Kingdom,2022-02-25,271120
United Kingdom,2022-02-26,257035
United Kingdom,2022-02-27,251631
United Kingdom,2022-02-28,242073
United Kingdom,2022-03-01,235713
United Kingdom,2022-03-02,235230
United Kingdom,2022-03-03,240837
United Kingdom,2022-03-04,250540
United Kingdom,2022-03-05,263670
United Kingdom,2022-03-06,277241
United Kingdom,2022-03-07,290911
United Kingdom,2022-03-08,308577
United Kingdom,2022-03-09,332448
United Kingdom,2022-03-10,357765
United Kingdom,2022-03-11,385117
United Kingdom,2022-03-12,411866
United Kingdom,2022-03-13,437488
United Kingdom,2022-03-14,460807
United Kingdom,2022-03-15,487520
United Kingdom,2022-03-16,518834
United Kingdom,2022-03-17,542430
United Kingdom,2022-03-18,560650
United Kingdom,2022-03-19,572993
United Kingdom,2022-03-20,581248
United Kingdom,2022-03-21,586587
United Kingdom,2022-03-22,591902
United Kingdom,2022-03-23,601354
United Kingdom,2022-03-24,606741
United Kingdom,2022-03-25,609175
United Kingdom,2022-03-26,609227
United Kingdom,2022-03-27,606372
United Kingdom,2022-03-28,600411
United Kingdom,2022-03-29,587693
United Kingdom,2022-03-30,571264
United Kingdom,2022-03-31,552295
United Kingdom,2022-04-01,531753
United Kingdom,2022-04-02,503639
United Kingdom,2022-04-03,478671
United Kingdom,2022-04-04,454807
United Kingdom,2022-04-05,428650
United Kingdom,2022-04-06,389520
United Kingdom,2022-04-07,358495
United Kingdom,2022-04-08,329602
United Kingdom,2022-04-09,313520
United Kingdom,2022-04-10,299046
United Kingdom,2022-04-11,289339
United Kingdom,2022-04-12,278112
United Kingdom,2022-04-13,261756
United Kingdom,2022-04-14,246426
United Kingdom,2022-04-15,233361
United Kingdom,2022-04-16,221291
United Kingdom,2022-04-17,209920
United Kingdom,2022-04-18,201960
United Kingdom,2022-04-19,191152
United Kingdom,2022-04-20,179004
United Kingdom,2022-04-21,171005
United Kingdom,2022-04-22,160777
United Kingdom,2022-04-23,152602
United Kingdom,2022-04-24,146688
United Kingdom,2022-04-25,139973
United Kingdom,2022-04-26,134544
United Kingdom,2022-04-27,126430
United Kingdom,2022-04-28,115218
United Kingdom,2022-04-29,106816
United Kingdom,2022-04-30,99960
United Kingdom,2022-05-01,94269
United Kingdom,2022-05-02,89413
United Kingdom,2022-05-03,83732
United Kingdom,2022-05-04,78530
United Kingdom,2022-05-05,77288
United Kingdom,2022-05-06,75905
United Kingdom,2022-05-07,74518
United Kingdom,2022-05-08,73460
United Kingdom,2022-05-09,72623
United Kingdom,2022-05-10,72651
United Kingdom,2022-05-11,71446
United Kingdom,2022-05-12,67876
United Kingdom,2022-05-13,64929
United Kingdom,2022-05-14,62350
United Kingdom,2022-05-15,60338
United Kingdom,2022-05-16,58941
United Kingdom,2022-05-17,57852
United Kingdom,2022-05-18,56567
United Kingdom,2022-05-19,55105
United Kingdom,2022-05-20,54018
United Kingdom,2022-05-21,53196
United Kingdom,2022-05-22,52075
United Kingdom,2022-05-23,50974
United Kingdom,2022-05-24,48998
United Kingdom,2022-05-25,46894
United Kingdom,2022-05-26,45287
United Kingdom,2022-05-27,43942
United Kingdom,2022-05-28,42875
United Kingdom,2022-05-29,42463
United Kingdom,2022-05-30,42432
United Kingdom,2022-05-31,42115
United Kingdom,2022-06-01,41917
United Kingdom,2022-06-02,42331
United Kingdom,2022-06-03,43049
United Kingdom,2022-06-04,43505
United Kingdom,2022-06-05,44731
United Kingdom,2022-06-06,47235
United Kingdom,2022-06-07,51370
United Kingdom,2022-06-08,56002
United Kingdom,2022-06-09,60320
United Kingdom,2022-06-10,65093
United Kingdom,2022-06-11,70203
United Kingdom,2022-06-12,74352
United Kingdom,2022-06-13,76937
United Kingdom,2022-06-14,79815
United Kingdom,2022-06-15,83340
United Kingdom,2022-06-16,87070
United Kingdom,2022-06-17,90123
United Kingdom,2022-06-18,93029
United Kingdom,2022-06-19,96164
United Kingdom,2022-06-20,99710
United Kingdom,2022-06-21,104014
United Kingdom,2022-06-22,108684
United Kingdom,2022-06-23,114439
United Kingdom,2022-06-24,120475
United Kingdom,2022-06-25,125840
United Kingdom,2022-06-26,130271
United Kingdom,2022-06-27,133448
United Kingdom,2022-06-28,137229
United Kingdom,2022-06-29,142391
United Kingdom,2022-06-30,146536
United Kingdom,2022-07-01,150264
United Kingdom,2022-07-02,154914
United Kingdom,2022-07-03,160214
United Kingdom,2022-07-04,165375
United Kingdom,2022-07-05,172377
United Kingdom,2022-07-06,180977
United Kingdom,2022-07-07,187351
United Kingdom,2022-07-08,192448
United Kingdom,2022-07-09,194662
United Kingdom,2022-07-10,195623
United Kingdom,2022-07-11,194908
United Kingdom,2022-07-12,192224
United Kingdom,2022-07-13,188346
United Kingdom,2022-07-14,183877
United Kingdom,2022-07-15,178035
United Kingdom,2022-07-16,172681
United Kingdom,2022-07-17,166429
United Kingdom,2022-07-18,160200
United Kingdom,2022-07-19,152340
United Kingdom,2022-07-20,141232
United Kingdom,2022-07-21,130956
United Kingdom,2022-07-22,123269
United Kingdom,2022-07-23,116327
United Kingdom,2022-07-24,110346
United Kingdom,2022-07-25,105263
United Kingdom,2022-07-26,99302
United Kingdom,2022-07-27,93883
United Kingdom,2022-07-28,88938
United Kingdom,2022-07-29,83313
United Kingdom,2022-07-30,78484
United Kingdom,2022-07-31,74614
United Kingdom,2022-08-01,72005
United Kingdom,2022-08-02,69156
United Kingdom,2022-08-03,65692
United Kingdom,2022-08-04,63137
United Kingdom,2022-08-05,60946
United Kingdom,2022-08-06,58913
United Kingdom,2022-08-07,56953
United Kingdom,2022-08-08,55048
United Kingdom,2022-08-09,53169
United Kingdom,2022-08-10,51402
United Kingdom,2022-08-11,49541
United Kingdom,2022-08-12,47936
United Kingdom,2022-08-13,46833
United Kingdom,2022-08-14,45624
United Kingdom,2022-08-15,44699
United Kingdom,2022-08-16,43515
United Kingdom,2022-08-17,41871
United Kingdom,2022-08-18,40121
United Kingdom,2022-08-19,38405
United Kingdom,2022-08-20,36776
United Kingdom,2022-08-21,35449
United Kingdom,2022-08-22,34456
United Kingdom,2022-08-23,33178
United Kingdom,2022-08-24,31978
United Kingdom,2022-08-25,31197
United Kingdom,2022-08-26,30719
United Kingdom,2022-08-27,29951
United Kingdom,2022-08-28,29390
United Kingdom,2022-08-29,29000
United Kingdom,2022-08-30,28354
United Kingdom,2022-08-31,27792
United Kingdom,2022-09-01,28240
United Kingdom,2022-09-02,28302
United Kingdom,2022-09-03,28856
United Kingdom,2022-09-04,29213
United Kingdom,2022-09-05,29518
United Kingdom,2022-09-06,30367
United Kingdom,2022-09-07,30830
United Kingdom,2022-09-08,30182
United Kingdom,2022-09-09,29801
United Kingdom,2022-09-10,29198
United Kingdom,2022-09-11,28943
United Kingdom,2022-09-12,28794
United Kingdom,2022-09-13,28853
United Kingdom,2022-09-14,29036
United Kingdom,2022-09-15,29606
United Kingdom,2022-09-16,30344
United Kingdom,2022-09-17,31231
United Kingdom,2022-09-18,31812
United Kingdom,2022-09-19,32065
United Kingdom,2022-09-20,32057
United Kingdom,2022-09-21,32915
United Kingdom,2022-09-22,35595
United Kingdom,2022-09-23,38175
United Kingdom,2022-09-24,40356
United Kingdom,2022-09-25,42707
United Kingdom,2022-09-26,44905
United Kingdom,2022-09-27,47806
United Kingdom,2022-09-28,50258
United Kingdom,2022-09-29,50684
United Kingdom,2022-09-30,51545
United Kingdom,2022-10-01,52625
United Kingdom,2022-10-02,53755
United Kingdom,2022-10-03,55101
United Kingdom,2022-10-04,57065
United Kingdom,2022-10-05,60139
United Kingdom,2022-10-06,62850
United Kingdom,2022-10-07,64667
United Kingdom,2022-10-08,66161
United Kingdom,2022-10-09,67496
United Kingdom,2022-10-10,67484
United Kingdom,2022-10-11,66838
United Kingdom,2022-10-12,65643
United Kingdom,2022-10-13,64139
United Kingdom,2022-10-14,62677
United Kingdom,2022-10-15,61422
United Kingdom,2022-10-16,60442
United Kingdom,2022-10-17,59831
United Kingdom,2022-10-18,59053
United Kingdom,2022-10-19,58558
United Kingdom,2022-10-20,57332
United Kingdom,2022-10-21,56161
United Kingdom,2022-10-22,54603
United Kingdom,2022-10-23,52930
United Kingdom,2022-10-24,51456
United Kingdom,2022-10-25,49199
United Kingdom,2022-10-26,46004
United Kingdom,2022-10-27,43434
United Kingdom,2022-10-28,41285
United Kingdom,2022-10-29,39564
United Kingdom,2022-10-30,37668
United Kingdom,2022-10-31,36283
United Kingdom,2022-11-01,35031
United Kingdom,2022-11-02,33353
United Kingdom,2022-11-03,32237
United Kingdom,2022-11-04,30802
United Kingdom,2022-11-05,29625
United Kingdom,2022-11-06,28331
United Kingdom,2022-11-07,27413
United Kingdom,2022-11-08,26409
United Kingdom,2022-11-09,25601
United Kingdom,2022-11-10,24881
United Kingdom,2022-11-11,24443
United Kingdom,2022-11-12,23970
United Kingdom,2022-11-13,23756
United Kingdom,2022-11-14,23524
United Kingdom,2022-11-15,23169
United Kingdom,2022-11-16,22771
United Kingdom,2022-11-17,22476
United Kingdom,2022-11-18,22160
United Kingdom,2022-11-19,21992
United Kingdom,2022-11-20,21872
United Kingdom,2022-11-21,21870
United Kingdom,2022-11-22,21848
United Kingdom,2022-11-23,21863
United Kingdom,2022-11-24,22134
United Kingdom,2022-11-25,22490
United Kingdom,2022-11-26,22782
United Kingdom,2022-11-27,22911
United Kingdom,2022-11-28,23031
United Kingdom,2022-11-29,23589
United Kingdom,2022-11-30,24290
United Kingdom,2022-12-01,24871
United Kingdom,2022-12-02,25235
United Kingdom,2022-12-03,25411
United Kingdom,2022-12-04,26105
United Kingdom,2022-12-05,26302
United Kingdom,2022-12-06,26640
United Kingdom,2022-12-07,27326
United Kingdom,2022-12-08,28181
United Kingdom,2022-12-09,29396
United Kingdom,2022-12-10,30428
United Kingdom,2022-12-11,31048
United Kingdom,2022-12-12,31870
United Kingdom,2022-12-13,32715
United Kingdom,2022-12-14,34376
United Kingdom,2022-12-15,36246
United Kingdom,2022-12-16,37584
United Kingdom,2022-12-17,39141
United Kingdom,2022-12-18,41009
United Kingdom,2022-12-19,42182
United Kingdom,2022-12-20,43323
United Kingdom,2022-12-21,45410
United Kingdom,2022-12-22,46930
United Kingdom,2022-12-23,48199
United Kingdom,2022-12-24,48982
United Kingdom,2022-12-25,48639
United Kingdom,2022-12-26,48028
United Kingdom,2022-12-27,45950
United Kingdom,2022-12-28,41827
United Kingdom,2022-12-29,39801
United Kingdom,2022-12-30,40418
United Kingdom,2022-12-31,41259
United Kingdom,2023-01-01,41644
United Kingdom,2023-01-02,41799
United Kingdom,2023-01-03,41768
United Kingdom,2023-01-04,41875
United Kingdom,2023-01-05,41530
United Kingdom,2023-01-06,38701
United Kingdom,2023-01-07,35666
United Kingdom,2023-01-08,33390
United Kingdom,2023-01-09,31835
United Kingdom,2023-01-10,30993
United Kingdom,2023-01-11,29542
United Kingdom,2023-01-12,26400
United Kingdom,2023-01-13,23455
United Kingdom,2023-01-14,21252
United Kingdom,2023-01-15,19533
United Kingdom,2023-01-16,18299
United Kingdom,2023-01-17,17329
United Kingdom,2023-01-18,16287
United Kingdom,2023-01-19,15375
United Kingdom,2023-01-20,14850
United Kingdom,2023-01-21,14399
United Kingdom,2023-01-22,14136
United Kingdom,2023-01-23,14160
United Kingdom,2023-01-24,14215
United Kingdom,2023-01-25,14306
United Kingdom,2023-01-26,14871
United Kingdom,2023-01-27,15402
United Kingdom,2023-01-28,15917
United Kingdom,2023-01-29,16501
United Kingdom,2023-01-30,16940
United Kingdom,2023-01-31,17488
United Kingdom,2023-02-01,18389
United Kingdom,2023-02-02,19169
United Kingdom,2023-02-03,19994
United Kingdom,2023-02-04,20671
United Kingdom,2023-02-05,21190
United Kingdom,2023-02-06,21626
United Kingdom,2023-02-07,21988
United Kingdom,2023-02-08,22411
United Kingdom,2023-02-09,22577
United Kingdom,2023-02-10,22765
United Kingdom,2023-02-11,22900
United Kingdom,2023-02-12,23225
United Kingdom,2023-02-13,23405
United Kingdom,2023-02-14,23772
United Kingdom,2023-02-15,24678
United Kingdom,2023-02-16,25659
United Kingdom,2023-02-17,26246
United Kingdom,2023-02-18,27180
United Kingdom,2023-02-19,27956
United Kingdom,2023-02-20,28524
United Kingdom,2023-02-21,29041
United Kingdom,2023-02-22,29064
United Kingdom,2023-02-23,29067
United Kingdom,2023-02-24,29028
United Kingdom,2023-02-25,28513
United Kingdom,2023-02-26,27843
United Kingdom,2023-02-27,27435
United Kingdom,2023-02-28,26900
United Kingdom,2023-03-01,26735
United Kingdom,2023-03-02,26582
United Kingdom,2023-03-03,26748
United Kingdom,2023-03-04,26918
United Kingdom,2023-03-05,27238
United Kingdom,2023-03-06,27317
United Kingdom,2023-03-07,27649
United Kingdom,2023-03-08,27999
United Kingdom,2023-03-09,28360
United Kingdom,2023-03-10,28720
United Kingdom,2023-03-11,29125
United Kingdom,2023-03-12,29418
United Kingdom,2023-03-13,30032
United Kingdom,2023-03-14,30980
United Kingdom,2023-03-15,31765
United Kingdom,2023-03-16,32476
United Kingdom,2023-03-17,32613
United Kingdom,2023-03-18,33168
United Kingdom,2023-03-19,33341
United Kingdom,2023-03-20,33368
United Kingdom,2023-03-21,33040
United Kingdom,2023-03-22,32454
United Kingdom,2023-03-23,32132
United Kingdom,2023-03-24,32128
United Kingdom,2023-03-25,31664
United Kingdom,2023-03-26,31649
United Kingdom,2023-03-27,31251
United Kingdom,2023-03-28,30647
United Kingdom,2023-03-29,29769
United Kingdom,2023-03-30,28473
United Kingdom,2023-03-31,27465
United Kingdom,2023-04-01,26485
United Kingdom,2023-04-02,25172
United Kingdom,2023-04-03,24461
United Kingdom,2023-04-04,23465
United Kingdom,2023-04-05,21836
United Kingdom,2023-04-06,20347
United Kingdom,2023-04-07,19087
United Kingdom,2023-04-08,17916
United Kingdom,2023-04-09,16894
United Kingdom,2023-04-10,16261
United Kingdom,2023-04-11,15618
United Kingdom,2023-04-12,15273
United Kingdom,2023-04-13,15400
United Kingdom,2023-04-14,15142
United Kingdom,2023-04-15,14993
United Kingdom,2023-04-16,14917
United Kingdom,2023-04-17,14640
United Kingdom,2023-04-18,14755
United Kingdom,2023-04-19,14649
United Kingdom,2023-04-20,14020
United Kingdom,2023-04-21,13560
United Kingdom,2023-04-22,13084
United Kingdom,2023-04-23,12823
United Kingdom,2023-04-24,12700
United Kingdom,2023-04-25,12296
United Kingdom,2023-04-26,11868
United Kingdom,2023-04-27,11653
United Kingdom,2023-04-28,11508
United Kingdom,2023-04-29,11500
United Kingdom,2023-04-30,11492
United Kingdom,2023-05-01,11526
United Kingdom,2023-05-02,11334
United Kingdom,2023-05-03,11216
United Kingdom,2023-05-04,11383
United Kingdom,2023-05-05,11317
United Kingdom,2023-05-06,11284
United Kingdom,2023-05-07,11103
United Kingdom,2023-05-08,10775
United Kingdom,2023-05-09,10582
United Kingdom,2023-05-10,10235
United Kingdom,2023-05-11,9843
United Kingdom,2023-05-12,9578
United Kingdom,2023-05-13,9258
United Kingdom,2023-05-14,8978
United Kingdom,2023-05-15,8828
United Kingdom,2023-05-16,8736
United Kingdom,2023-05-17,8541
United Kingdom,2023-05-18,8131
United Kingdom,2023-05-19,7833
United Kingdom,2023-05-20,7584
United Kingdom,2023-05-21,7493
United Kingdom,2023-05-22,7404
United Kingdom,2023-05-23,7260
United Kingdom,2023-05-24,7206
United Kingdom,2023-05-25,7175
United Kingdom,2023-05-26,7091
United Kingdom,2023-05-27,6924
United Kingdom,2023-05-28,6759
United Kingdom,2023-05-29,6599
United Kingdom,2023-05-30,6301
United Kingdom,2023-05-31,5927
United Kingdom,2023-06-01,5663
United Kingdom,2023-06-02,5545
United Kingdom,2023-06-03,5393
United Kingdom,2023-06-04,5261
United Kingdom,2023-06-05,5169
United Kingdom,2023-06-06,5172
United Kingdom,2023-06-07,5235
United Kingdom,2023-06-08,5225
United Kingdom,2023-06-09,5088
United Kingdom,2023-06-10,4992
United Kingdom,2023-06-11,4895
United Kingdom,2023-06-12,4791
United Kingdom,2023-06-13,4694
United Kingdom,2023-06-14,4488
United Kingdom,2023-06-15,4212
United Kingdom,2023-06-16,3964
United Kingdom,2023-06-17,3774
United Kingdom,2023-06-18,3620
United Kingdom,2023-06-19,3575
United Kingdom,2023-06-20,3390
United Kingdom,2023-06-21,3182
United Kingdom,2023-06-22,3038
United Kingdom,2023-06-23,2923
United Kingdom,2023-06-24,2871
United Kingdom,2023-06-25,2804
United Kingdom,2023-06-26,2708
United Kingdom,2023-06-27,2654
United Kingdom,2023-06-28,2534
United Kingdom,2023-06-29,2428
United Kingdom,2023-06-30,2359
United Kingdom,2023-07-01,2250
United Kingdom,2023-07-02,2194
United Kingdom,2023-07-03,2148
United Kingdom,2023-07-04,2115
United Kingdom,2023-07-05,2157
United Kingdom,2023-07-06,2179
United Kingdom,2023-07-07,2238
United Kingdom,2023-07-08,2324
United Kingdom,2023-07-09,2455
United Kingdom,2023-07-10,2557
United Kingdom,2023-07-11,2685
United Kingdom,2023-07-12,2798
United Kingdom,2023-07-13,2948
United Kingdom,2023-07-14,3027
United Kingdom,2023-07-15,3126
United Kingdom,2023-07-16,3114
United Kingdom,2023-07-17,3158
United Kingdom,2023-07-18,3155
United Kingdom,2023-07-19,3235
United Kingdom,2023-07-20,3332
United Kingdom,2023-07-21,3392
United Kingdom,2023-07-22,3494
United Kingdom,2023-07-23,3618
United Kingdom,2023-07-24,3700
United Kingdom,2023-07-25,3827
United Kingdom,2023-07-26,3961
United Kingdom,2023-07-27,4118
United Kingdom,2023-07-28,4312
United Kingdom,2023-07-29,4449
United Kingdom,2023-07-30,4677
United Kingdom,2023-07-31,4930
United Kingdom,2023-08-01,5248
United Kingdom,2023-08-02,5501
United Kingdom,2023-08-03,5715
United Kingdom,2023-08-04,5929
United Kingdom,2023-08-05,6146
United Kingdom,2023-08-06,6313
United Kingdom,2023-08-07,6387
United Kingdom,2023-08-08,6480
United Kingdom,2023-08-09,6697
United Kingdom,2023-08-10,7021
United Kingdom,2023-08-11,7324
United Kingdom,2023-08-12,7579
United Kingdom,2023-08-13,7777
United Kingdom,2023-08-14,8010
United Kingdom,2023-08-15,8174
United Kingdom,2023-08-16,8323
United Kingdom,2023-08-17,8344
United Kingdom,2023-08-18,8402
United Kingdom,2023-08-19,8478
United Kingdom,2023-08-20,8546
United Kingdom,2023-08-21,8546
United Kingdom,2023-08-22,8587
United Kingdom,2023-08-23,8706
United Kingdom,2023-08-24,8839
United Kingdom,2023-08-25,8893
United Kingdom,2023-08-26,8949
United Kingdom,2023-08-27,8988
United Kingdom,2023-08-28,8994
United Kingdom,2023-08-29,8937
United Kingdom,2023-08-30,8820
United Kingdom,2023-08-31,9026
United Kingdom,2023-09-01,9483
United Kingdom,2023-09-02,9916
United Kingdom,2023-09-03,10471
United Kingdom,2023-09-04,11007
United Kingdom,2023-09-05,11812
United Kingdom,2023-09-06,12779
United Kingdom,2023-09-07,13365
United Kingdom,2023-09-08,13700
United Kingdom,2023-09-09,13912
United Kingdom,2023-09-10,13933
United Kingdom,2023-09-11,13898
United Kingdom,2023-09-12,13749
United Kingdom,2023-09-13,13543
United Kingdom,2023-09-14,13202
United Kingdom,2023-09-15,12754
United Kingdom,2023-09-16,12509
United Kingdom,2023-09-17,12273
United Kingdom,2023-09-18,12173
United Kingdom,2023-09-19,12160
United Kingdom,2023-09-20,12223
United Kingdom,2023-09-21,12526
United Kingdom,2023-09-22,12941
United Kingdom,2023-09-23,13230
United Kingdom,2023-09-24,13562
United Kingdom,2023-09-25,13846
United Kingdom,2023-09-26,14277
United Kingdom,2023-09-27,14899
United Kingdom,2023-09-28,15667
United Kingdom,2023-09-29,16442
United Kingdom,2023-09-30,16980
United Kingdom,2023-10-01,17422
United Kingdom,2023-10-02,17799
United Kingdom,2023-10-03,18173
United Kingdom,2023-10-04,18106
United Kingdom,2023-10-05,17871
United Kingdom,2023-10-06,17480
United Kingdom,2023-10-07,17236
United Kingdom,2023-10-08,17083
United Kingdom,2023-10-09,16683
United Kingdom,2023-10-10,16235
United Kingdom,2023-10-11,15829
United Kingdom,2023-10-12,15181
United Kingdom,2023-10-13,14629
United Kingdom,2023-10-14,13910
United Kingdom,2023-10-15,13260
United Kingdom,2023-10-16,12709
United Kingdom,2023-10-17,11835
United Kingdom,2023-10-18,11007
United Kingdom,2023-10-19,10366
United Kingdom,2023-10-20,9841
United Kingdom,2023-10-21,9616
United Kingdom,2023-10-22,9271
United Kingdom,2023-10-23,9008
United Kingdom,2023-10-24,8775
United Kingdom,2023-10-25,8496
United Kingdom,2023-10-26,8243
United Kingdom,2023-10-27,7858
United Kingdom,2023-10-28,7542
United Kingdom,2023-10-29,7325
United Kingdom,2023-10-30,13043
United Kingdom,2023-10-31,12039
United Kingdom,2023-11-01,10836
United Kingdom,2023-11-02,9643
United Kingdom,2023-11-03,8601
United Kingdom,2023-11-04,7561
United Kingdom,2023-11-05,6599
United Kingdom,2023-11-06,4868
United Kingdom,2023-11-07,4868
United Kingdom,2023-11-08,4868
United Kingdom,2023-11-09,4868
United Kingdom,2023-11-10,4868
United Kingdom,2023-11-11,4868
United Kingdom,2023-11-12,4868
United Kingdom,2023-11-13,5222
United Kingdom,2023-11-14,5222
United Kingdom,2023-11-15,5222
United Kingdom,2023-11-16,5222
United Kingdom,2023-11-17,5222
United Kingdom,2023-11-18,5222
United Kingdom,2023-11-19,5222
United Kingdom,2023-11-20,4734
United Kingdom,2023-11-21,4734
United Kingdom,2023-11-22,4734
United Kingdom,2023-11-23,4734
United Kingdom,2023-11-24,4734
United Kingdom,2023-11-25,4734
United Kingdom,2023-11-26,4734
United Kingdom,2023-11-27,5391
United Kingdom,2023-11-28,5391
United Kingdom,2023-11-29,5391
United Kingdom,2023-11-30,5391
United Kingdom,2023-12-01,5391
United Kingdom,2023-12-02,5391
United Kingdom,2023-12-03,5391
United Kingdom,2023-12-04,7548
United Kingdom,2023-12-05,7548
United Kingdom,2023-12-06,7548
United Kingdom,2023-12-07,7548
United Kingdom,2023-12-08,7548
United Kingdom,2023-12-09,7548
United Kingdom,2023-12-10,7548
United Kingdom,2023-12-11,9465
United Kingdom,2023-12-12,9465
United Kingdom,2023-12-13,9465
United Kingdom,2023-12-14,9465
United Kingdom,2023-12-15,9465
United Kingdom,2023-12-16,9465
United Kingdom,2023-12-17,9465
United Kingdom,2023-12-18,10709
United Kingdom,2023-12-19,10709
United Kingdom,2023-12-20,10709
United Kingdom,2023-12-21,10709
United Kingdom,2023-12-22,10709
United Kingdom,2023-12-23,10709
United Kingdom,2023-12-24,10709
United Kingdom,2023-12-25,10154
United Kingdom,2023-12-26,10154
United Kingdom,2023-12-27,10154
United Kingdom,2023-12-28,10154
United Kingdom,2023-12-29,10154
United Kingdom,2023-12-30,10154
United Kingdom,2023-12-31,10154
United Kingdom,2024-01-01,8847
United Kingdom,2024-01-02,8847
United Kingdom,2024-01-03,8847
United Kingdom,2024-01-04,8847
United Kingdom,2024-01-05,8847
United Kingdom,2024-01-06,8847
United Kingdom,2024-01-07,8847
United Kingdom,2024-01-08,6759
United Kingdom,2024-01-09,6759
United Kingdom,2024-01-10,6759
United Kingdom,2024-01-11,6759
United Kingdom,2024-01-12,6759
United Kingdom,2024-01-13,6759
United Kingdom,2024-01-14,6759
United Kingdom,2024-01-15,6541
United Kingdom,2024-01-16,6541
United Kingdom,2024-01-17,6541
United Kingdom,2024-01-18,6541
United Kingdom,2024-01-19,6541
United Kingdom,2024-01-20,6541
United Kingdom,2024-01-21,6541
United Kingdom,2024-01-22,6599
United Kingdom,2024-01-23,6599
United Kingdom,2024-01-24,6599
United Kingdom,2024-01-25,6599
United Kingdom,2024-01-26,6599
United Kingdom,2024-01-27,6599
United Kingdom,2024-01-28,6599
United Kingdom,2024-01-29,5158
United Kingdom,2024-01-30,5158
United Kingdom,2024-01-31,5158
United Kingdom,2024-02-01,5158
United Kingdom,2024-02-02,5158
United Kingdom,2024-02-03,5158
United Kingdom,2024-02-04,5158
United Kingdom,2024-02-05,4071
United Kingdom,2024-02-06,4071
United Kingdom,2024-02-07,4071
United Kingdom,2024-02-08,4071
United Kingdom,2024-02-09,4071
United Kingdom,2024-02-10,4071
United Kingdom,2024-02-11,4071
United Kingdom,2024-02-12,2877
United Kingdom,2024-02-13,2877
United Kingdom,2024-02-14,2877
United Kingdom,2024-02-15,2877
United Kingdom,2024-02-16,2877
United Kingdom,2024-02-17,2877
United Kingdom,2024-02-18,2877
United Kingdom,2024-02-19,1978
United Kingdom,2024-02-20,1978
United Kingdom,2024-02-21,1978
United Kingdom,2024-02-22,1978
United Kingdom,2024-02-23,1978
United Kingdom,2024-02-24,1978
United Kingdom,2024-02-25,1978
United Kingdom,2024-02-26,1570
United Kingdom,2024-02-27,1570
United Kingdom,2024-02-28,1570
United Kingdom,2024-02-29,1570
United Kingdom,2024-03-01,1570
United Kingdom,2024-03-02,1570
United Kingdom,2024-03-03,1570
United Kingdom,2024-03-04,1607
United Kingdom,2024-03-05,1607
United Kingdom,2024-03-06,1607
United Kingdom,2024-03-07,1607
United Kingdom,2024-03-08,1607
United Kingdom,2024-03-09,1607
United Kingdom,2024-03-10,1607
United Kingdom,2024-03-11,1720
United Kingdom,2024-03-12,1720
United Kingdom,2024-03-13,1720
United Kingdom,2024-03-14,1720
United Kingdom,2024-03-15,1720
United Kingdom,2024-03-16,1720
United Kingdom,2024-03-17,1720
United Kingdom,2024-03-18,1505
United Kingdom,2024-03-19,1505
United Kingdom,2024-03-20,1505
United Kingdom,2024-03-21,1505
United Kingdom,2024-03-22,1505
United Kingdom,2024-03-23,1505
United Kingdom,2024-03-24,1505
United Kingdom,2024-03-25,1457
United Kingdom,2024-03-26,1457
United Kingdom,2024-03-27,1457
United Kingdom,2024-03-28,1457
United Kingdom,2024-03-29,1457
United Kingdom,2024-03-30,1457
United Kingdom,2024-03-31,1457
United Kingdom,2024-04-01,1580
United Kingdom,2024-04-02,1580
United Kingdom,2024-04-03,1580
United Kingdom,2024-04-04,1580
United Kingdom,2024-04-05,1580
United Kingdom,2024-04-06,1580
United Kingdom,2024-04-07,1580
United Kingdom,2024-04-08,1483
United Kingdom,2024-04-09,1483
United Kingdom,2024-04-10,1483
United Kingdom,2024-04-11,1483
United Kingdom,2024-04-12,1483
United Kingdom,2024-04-13,1483
United Kingdom,2024-04-14,1483
United Kingdom,2024-04-15,1629
United Kingdom,2024-04-16,1629
United Kingdom,2024-04-17,1629
United Kingdom,2024-04-18,1629
United Kingdom,2024-04-19,1629
United Kingdom,2024-04-20,1629
United Kingdom,2024-04-21,1629
United Kingdom,2024-04-22,2050
United Kingdom,2024-04-23,2050
United Kingdom,2024-04-24,2050
United Kingdom,2024-04-25,2050
United Kingdom,2024-04-26,2050
United Kingdom,2024-04-27,2050
United Kingdom,2024-04-28,2050
United Kingdom,2024-04-29,2849
