Entity,Day,Weekly deaths
Japan,2021-09-10,443
Japan,2021-09-11,429
Japan,2021-09-12,443
Japan,2021-09-13,459
Japan,2021-09-14,458
Japan,2021-09-15,434
Japan,2021-09-16,427
Japan,2021-09-17,407
Japan,2021-09-18,414
Japan,2021-09-19,407
Japan,2021-09-20,387
Japan,2021-09-21,382
Japan,2021-09-22,360
Japan,2021-09-23,391
Japan,2021-09-24,324
Japan,2021-09-25,297
Japan,2021-09-26,278
Japan,2021-09-27,278
Japan,2021-09-28,275
Japan,2021-09-29,286
Japan,2021-09-30,227
Japan,2021-10-01,262
Japan,2021-10-02,263
Japan,2021-10-03,248
Japan,2021-10-04,245
Japan,2021-10-05,238
Japan,2021-10-06,214
Japan,2021-10-07,208
Japan,2021-10-08,219
Japan,2021-10-09,211
Japan,2021-10-10,211
Japan,2021-10-11,203
Japan,2021-10-12,197
Japan,2021-10-13,201
Japan,2021-10-14,195
Japan,2021-10-15,176
Japan,2021-10-16,165
Japan,2021-10-17,162
Japan,2021-10-18,162
Japan,2021-10-19,160
Japan,2021-10-20,137
Japan,2021-10-21,122
Japan,2021-10-22,105
Japan,2021-10-23,99
Japan,2021-10-24,96
Japan,2021-10-25,86
Japan,2021-10-26,75
Japan,2021-10-27,71
Japan,2021-10-28,64
Japan,2021-10-29,70
Japan,2021-10-30,70
Japan,2021-10-31,69
Japan,2021-11-01,68
Japan,2021-11-02,61
Japan,2021-11-03,62
Japan,2021-11-04,59
Japan,2021-11-05,53
Japan,2021-11-06,48
Japan,2021-11-07,42
Japan,2021-11-08,38
Japan,2021-11-09,34
Japan,2021-11-10,28
Japan,2021-11-11,27
Japan,2021-11-12,17
Japan,2021-11-13,16
Japan,2021-11-14,17
Japan,2021-11-15,14
Japan,2021-11-16,15
Japan,2021-11-17,18
Japan,2021-11-18,19
Japan,2021-11-19,19
Japan,2021-11-20,22
Japan,2021-11-21,20
Japan,2021-11-22,22
Japan,2021-11-23,20
Japan,2021-11-24,16
Japan,2021-11-25,11
Japan,2021-11-26,15
Japan,2021-11-27,11
Japan,2021-11-28,11
Japan,2021-11-29,10
Japan,2021-11-30,9
Japan,2021-12-01,10
Japan,2021-12-02,10
Japan,2021-12-03,7
Japan,2021-12-04,6
Japan,2021-12-05,6
Japan,2021-12-06,6
Japan,2021-12-07,7
Japan,2021-12-08,7
Japan,2021-12-09,8
Japan,2021-12-10,8
Japan,2021-12-11,9
Japan,2021-12-12,9
Japan,2021-12-13,9
Japan,2021-12-14,8
Japan,2021-12-15,7
Japan,2021-12-16,7
Japan,2021-12-17,7
Japan,2021-12-18,6
Japan,2021-12-19,6
Japan,2021-12-20,5
Japan,2021-12-21,6
Japan,2021-12-22,7
Japan,2021-12-23,8
Japan,2021-12-24,7
Japan,2021-12-25,8
Japan,2021-12-26,8
Japan,2021-12-27,8
Japan,2021-12-28,8
Japan,2021-12-29,10
Japan,2021-12-30,7
Japan,2021-12-31,7
Japan,2022-01-01,6
Japan,2022-01-02,8
Japan,2022-01-03,9
Japan,2022-01-04,8
Japan,2022-01-05,5
Japan,2022-01-06,5
Japan,2022-01-07,7
Japan,2022-01-08,9
Japan,2022-01-09,8
Japan,2022-01-10,9
Japan,2022-01-11,10
Japan,2022-01-12,14
Japan,2022-01-13,16
Japan,2022-01-14,25
Japan,2022-01-15,29
Japan,2022-01-16,30
Japan,2022-01-17,29
Japan,2022-01-18,37
Japan,2022-01-19,45
Japan,2022-01-20,55
Japan,2022-01-21,53
Japan,2022-01-22,59
Japan,2022-01-23,73
Japan,2022-01-24,89
Japan,2022-01-25,115
Japan,2022-01-26,142
Japan,2022-01-27,173
Japan,2022-01-28,208
Japan,2022-01-29,239
Japan,2022-01-30,258
Japan,2022-01-31,269
Japan,2022-02-01,312
Japan,2022-02-02,350
Japan,2022-02-03,397
Japan,2022-02-04,445
Japan,2022-02-05,528
Japan,2022-02-06,560
Japan,2022-02-07,654
Japan,2022-02-08,716
Japan,2022-02-09,793
Japan,2022-02-10,878
Japan,2022-02-11,928
Japan,2022-02-12,945
Japan,2022-02-13,1035
Japan,2022-02-14,1048
Japan,2022-02-15,1114
Japan,2022-02-16,1212
Japan,2022-02-17,1281
Japan,2022-02-18,1374
Japan,2022-02-19,1434
Japan,2022-02-20,1462
Japan,2022-02-21,1506
Japan,2022-02-22,1571
Japan,2022-02-23,1575
Japan,2022-02-24,1557
Japan,2022-02-25,1578
Japan,2022-02-26,1634
Japan,2022-02-27,1449
Japan,2022-02-28,1633
Japan,2022-03-01,1588
Japan,2022-03-02,1563
Japan,2022-03-03,1594
Japan,2022-03-04,1593
Japan,2022-03-05,1519
Japan,2022-03-06,1665
Japan,2022-03-07,1416
Japan,2022-03-08,1421
Japan,2022-03-09,1394
Japan,2022-03-10,1348
Japan,2022-03-11,1256
Japan,2022-03-12,1240
Japan,2022-03-13,1219
Japan,2022-03-14,1213
Japan,2022-03-15,1161
Japan,2022-03-16,1114
Japan,2022-03-17,1067
Japan,2022-03-18,1059
Japan,2022-03-19,1016
Japan,2022-03-20,891
Japan,2022-03-21,914
Japan,2022-03-22,804
Japan,2022-03-23,756
Japan,2022-03-24,721
Japan,2022-03-25,682
Japan,2022-03-26,654
Japan,2022-03-27,722
Japan,2022-03-28,655
Japan,2022-03-29,667
Japan,2022-03-30,654
Japan,2022-03-31,612
Japan,2022-04-01,599
Japan,2022-04-02,549
Japan,2022-04-03,519
Japan,2022-04-04,496
Japan,2022-04-05,474
Japan,2022-04-06,446
Japan,2022-04-07,431
Japan,2022-04-08,390
Japan,2022-04-09,398
Japan,2022-04-10,398
Japan,2022-04-11,394
Japan,2022-04-12,378
Japan,2022-04-13,369
Japan,2022-04-14,297
Japan,2022-04-15,294
Japan,2022-04-16,346
Japan,2022-04-17,339
Japan,2022-04-18,328
Japan,2022-04-19,337
Japan,2022-04-20,326
Japan,2022-04-21,376
Japan,2022-04-22,373
Japan,2022-04-23,292
Japan,2022-04-24,285
Japan,2022-04-25,295
Japan,2022-04-26,300
Japan,2022-04-27,316
Japan,2022-04-28,305
Japan,2022-04-29,291
Japan,2022-04-30,283
Japan,2022-05-01,293
Japan,2022-05-02,287
Japan,2022-05-03,281
Japan,2022-05-04,241
Japan,2022-05-05,220
Japan,2022-05-06,213
Japan,2022-05-07,218
Japan,2022-05-08,212
Japan,2022-05-09,212
Japan,2022-05-10,211
Japan,2022-05-11,227
Japan,2022-05-12,248
Japan,2022-05-13,244
Japan,2022-05-14,254
Japan,2022-05-15,248
Japan,2022-05-16,246
Japan,2022-05-17,228
Japan,2022-05-18,240
Japan,2022-05-19,237
Japan,2022-05-20,250
Japan,2022-05-21,253
Japan,2022-05-22,246
Japan,2022-05-23,248
Japan,2022-05-24,247
Japan,2022-05-25,243
Japan,2022-05-26,247
Japan,2022-05-27,242
Japan,2022-05-28,244
Japan,2022-05-29,251
Japan,2022-05-30,245
Japan,2022-05-31,249
Japan,2022-06-01,259
Japan,2022-06-02,254
Japan,2022-06-03,238
Japan,2022-06-04,216
Japan,2022-06-05,215
Japan,2022-06-06,215
Japan,2022-06-07,200
Japan,2022-06-08,167
Japan,2022-06-09,154
Japan,2022-06-10,144
Japan,2022-06-11,139
Japan,2022-06-12,137
Japan,2022-06-13,138
Japan,2022-06-14,145
Japan,2022-06-15,136
Japan,2022-06-16,137
Japan,2022-06-17,144
Japan,2022-06-18,141
Japan,2022-06-19,135
Japan,2022-06-20,122
Japan,2022-06-21,114
Japan,2022-06-22,111
Japan,2022-06-23,104
Japan,2022-06-24,93
Japan,2022-06-25,94
Japan,2022-06-26,94
Japan,2022-06-27,189
Japan,2022-06-28,169
Japan,2022-06-29,190
Japan,2022-06-30,190
Japan,2022-07-01,192
Japan,2022-07-02,182
Japan,2022-07-03,193
Japan,2022-07-04,102
Japan,2022-07-05,117
Japan,2022-07-06,96
Japan,2022-07-07,111
Japan,2022-07-08,108
Japan,2022-07-09,118
Japan,2022-07-10,113
Japan,2022-07-11,117
Japan,2022-07-12,131
Japan,2022-07-13,151
Japan,2022-07-14,120
Japan,2022-07-15,164
Japan,2022-07-16,168
Japan,2022-07-17,165
Japan,2022-07-18,178
Japan,2022-07-19,203
Japan,2022-07-20,207
Japan,2022-07-21,271
Japan,2022-07-22,272
Japan,2022-07-23,291
Japan,2022-07-24,330
Japan,2022-07-25,405
Japan,2022-07-26,473
Japan,2022-07-27,551
Japan,2022-07-28,617
Japan,2022-07-29,655
Japan,2022-07-30,700
Japan,2022-07-31,754
Japan,2022-08-01,771
Japan,2022-08-02,806
Japan,2022-08-03,873
Japan,2022-08-04,932
Japan,2022-08-05,1002
Japan,2022-08-06,1078
Japan,2022-08-07,1131
Japan,2022-08-08,1256
Japan,2022-08-09,1347
Japan,2022-08-10,1378
Japan,2022-08-11,1653
Japan,2022-08-12,1647
Japan,2022-08-13,1493
Japan,2022-08-14,1546
Japan,2022-08-15,1580
Japan,2022-08-16,1632
Japan,2022-08-17,1697
Japan,2022-08-18,1516
Japan,2022-08-19,1624
Japan,2022-08-20,1852
Japan,2022-08-21,1906
Japan,2022-08-22,1939
Japan,2022-08-23,1932
Japan,2022-08-24,1963
Japan,2022-08-25,2005
Japan,2022-08-26,1990
Japan,2022-08-27,1997
Japan,2022-08-28,1976
Japan,2022-08-29,1970
Japan,2022-08-30,1993
Japan,2022-08-31,2001
Japan,2022-09-01,2023
Japan,2022-09-02,2059
Japan,2022-09-03,2049
Japan,2022-09-04,2040
Japan,2022-09-05,2011
Japan,2022-09-06,1960
Japan,2022-09-07,1903
Japan,2022-09-08,1768
Japan,2022-09-09,1681
Japan,2022-09-10,1583
Japan,2022-09-11,1501
Japan,2022-09-12,1410
Japan,2022-09-13,1337
Japan,2022-09-14,1246
Japan,2022-09-15,1220
Japan,2022-09-16,1162
Japan,2022-09-17,1117
Japan,2022-09-18,1033
Japan,2022-09-19,966
Japan,2022-09-20,894
Japan,2022-09-21,830
Japan,2022-09-22,729
Japan,2022-09-23,659
Japan,2022-09-24,621
Japan,2022-09-25,636
Japan,2022-09-26,512
Japan,2022-09-27,480
Japan,2022-09-28,501
Japan,2022-09-29,527
Japan,2022-09-30,563
Japan,2022-10-01,590
Japan,2022-10-02,555
Japan,2022-10-03,620
Japan,2022-10-04,606
Japan,2022-10-05,570
Japan,2022-10-06,615
Japan,2022-10-07,567
Japan,2022-10-08,496
Japan,2022-10-09,493
Japan,2022-10-10,532
Japan,2022-10-11,536
Japan,2022-10-12,508
Japan,2022-10-13,419
Japan,2022-10-14,409
Japan,2022-10-15,429
Japan,2022-10-16,379
Japan,2022-10-17,399
Japan,2022-10-18,392
Japan,2022-10-19,396
Japan,2022-10-20,407
Japan,2022-10-21,404
Japan,2022-10-22,419
Japan,2022-10-23,457
Japan,2022-10-24,333
Japan,2022-10-25,400
Japan,2022-10-26,384
Japan,2022-10-27,364
Japan,2022-10-28,362
Japan,2022-10-29,350
Japan,2022-10-30,364
Japan,2022-10-31,434
Japan,2022-11-01,365
Japan,2022-11-02,373
Japan,2022-11-03,387
Japan,2022-11-04,391
Japan,2022-11-05,410
Japan,2022-11-06,428
Japan,2022-11-07,455
Japan,2022-11-08,486
Japan,2022-11-09,427
Japan,2022-11-10,531
Japan,2022-11-11,552
Japan,2022-11-12,558
Japan,2022-11-13,576
Japan,2022-11-14,590
Japan,2022-11-15,623
Japan,2022-11-16,623
Japan,2022-11-17,647
Japan,2022-11-18,702
Japan,2022-11-19,711
Japan,2022-11-20,767
Japan,2022-11-21,816
Japan,2022-11-22,813
Japan,2022-11-23,813
Japan,2022-11-24,877
Japan,2022-11-25,1000
Japan,2022-11-26,943
Japan,2022-11-27,952
Japan,2022-11-28,1002
Japan,2022-11-29,1054
Japan,2022-11-30,1241
Japan,2022-12-01,1157
Japan,2022-12-02,1063
Japan,2022-12-03,1180
Japan,2022-12-04,1174
Japan,2022-12-05,1175
Japan,2022-12-06,1236
Japan,2022-12-07,1277
Japan,2022-12-08,1319
Japan,2022-12-09,1358
Japan,2022-12-10,1368
Japan,2022-12-11,1435
Japan,2022-12-12,1468
Japan,2022-12-13,1502
Japan,2022-12-14,1533
Japan,2022-12-15,1575
Japan,2022-12-16,1617
Japan,2022-12-17,1670
Japan,2022-12-18,1687
Japan,2022-12-19,1739
Japan,2022-12-20,1801
Japan,2022-12-21,1857
Japan,2022-12-22,1932
Japan,2022-12-23,2006
Japan,2022-12-24,1826
Japan,2022-12-25,2083
Japan,2022-12-26,2202
Japan,2022-12-27,1863
Japan,2022-12-28,1968
Japan,2022-12-29,1955
Japan,2022-12-30,1941
Japan,2022-12-31,2188
Japan,2023-01-01,1908
Japan,2023-01-02,1766
Japan,2023-01-03,1934
Japan,2023-01-04,1848
Japan,2023-01-05,1522
Japan,2023-01-06,1230
Japan,2023-01-07,983
Japan,2023-01-08,775
Japan,2023-01-09,502
Japan,2023-01-10,334
Japan,2023-01-11,0
Japan,2023-01-12,0
Japan,2023-01-13,0
Japan,2023-01-14,0
Japan,2023-01-15,0
Japan,2023-01-16,0
Japan,2023-01-17,0
Japan,2023-01-18,0
Japan,2023-01-19,0
Japan,2023-01-20,0
Japan,2023-01-21,0
Japan,2023-01-22,0
Japan,2023-01-23,0
Japan,2023-01-24,0
Japan,2023-01-25,0
Japan,2023-01-26,0
Japan,2023-01-27,0
Japan,2023-01-28,0
Japan,2023-01-29,0
Japan,2023-01-30,0
Japan,2023-01-31,0
Japan,2023-02-01,9903
Japan,2023-02-02,10300
Japan,2023-02-03,10537
Japan,2023-02-04,10793
Japan,2023-02-05,10981
Japan,2023-02-06,11105
Japan,2023-02-07,11266
Japan,2023-02-08,1563
Japan,2023-02-09,1389
Japan,2023-02-10,1344
Japan,2023-02-11,1269
Japan,2023-02-12,1218
Japan,2023-02-13,1187
Japan,2023-02-14,1161
Japan,2023-02-15,1174
Japan,2023-02-16,1123
Japan,2023-02-17,1072
Japan,2023-02-18,1021
Japan,2023-02-19,991
Japan,2023-02-20,949
Japan,2023-02-21,886
Japan,2023-02-22,787
Japan,2023-02-23,743
Japan,2023-02-24,685
Japan,2023-02-25,627
Japan,2023-02-26,582
Japan,2023-02-27,583
Japan,2023-02-28,578
Japan,2023-03-01,563
Japan,2023-03-02,522
Japan,2023-03-03,506
Japan,2023-03-04,515
Japan,2023-03-05,503
Japan,2023-03-06,485
Japan,2023-03-07,453
Japan,2023-03-08,423
Japan,2023-03-09,416
Japan,2023-03-10,398
Japan,2023-03-11,435
Japan,2023-03-12,428
Japan,2023-03-13,421
Japan,2023-03-14,433
Japan,2023-03-15,425
Japan,2023-03-16,345
Japan,2023-03-17,401
Japan,2023-03-18,321
Japan,2023-03-19,312
Japan,2023-03-20,307
Japan,2023-03-21,289
Japan,2023-03-22,258
Japan,2023-03-23,298
Japan,2023-03-24,242
Japan,2023-03-25,248
Japan,2023-03-26,236
Japan,2023-03-27,231
Japan,2023-03-28,229
Japan,2023-03-29,233
Japan,2023-03-30,193
Japan,2023-03-31,227
Japan,2023-04-01,214
Japan,2023-04-02,206
Japan,2023-04-03,217
Japan,2023-04-05,156
Japan,2023-04-06,218
Japan,2023-04-07,166
Japan,2023-04-08,156
Japan,2023-04-09,157
Japan,2023-04-10,143
Japan,2023-04-11,143
Japan,2023-04-12,197
Japan,2023-04-13,153
Japan,2023-04-14,138
Japan,2023-04-15,139
Japan,2023-04-16,139
Japan,2023-04-17,134
Japan,2023-04-18,154
Japan,2023-04-19,122
Japan,2023-04-20,132
Japan,2023-04-21,140
Japan,2023-04-22,136
Japan,2023-04-23,141
Japan,2023-04-24,145
Japan,2023-04-25,143
Japan,2023-04-26,157
Japan,2023-04-27,153
Japan,2023-04-28,163
Japan,2023-04-29,172
Japan,2023-04-30,166
Japan,2023-05-01,161
Japan,2023-05-02,162
Japan,2023-05-03,153
Japan,2023-05-04,147
Japan,2023-05-05,132
Japan,2023-05-06,117
Japan,2023-05-07,112
Japan,2023-05-08,119
Japan,2023-05-09,100
Japan,2023-05-10,73
Japan,2023-05-11,80
Japan,2023-05-12,61
Japan,2023-05-13,49
Japan,2023-05-14,40
Japan,2023-05-15,25
Japan,2023-05-16,25
Japan,2023-05-17,25
Japan,2023-05-18,0
Japan,2023-05-19,0
Japan,2023-05-20,0
Japan,2023-05-21,0
Japan,2023-05-22,0
Japan,2023-05-23,0
Japan,2023-05-24,0
Japan,2023-05-25,0
Japan,2023-05-26,0
Japan,2023-05-27,0
Japan,2023-05-28,0
Japan,2023-05-29,0
Japan,2023-05-30,0
Japan,2023-05-31,0
Japan,2023-06-01,0
Japan,2023-06-02,0
Japan,2023-06-03,0
Japan,2023-06-04,0
Japan,2023-06-05,0
Japan,2023-06-06,0
Japan,2023-06-07,0
Japan,2023-06-08,0
Japan,2023-06-09,0
Japan,2023-06-10,0
Japan,2023-06-11,0
Japan,2023-06-12,0
Japan,2023-06-13,0
Japan,2023-06-14,0
Japan,2023-06-15,0
Japan,2023-06-16,0
Japan,2023-06-17,0
Japan,2023-06-18,0
Japan,2023-06-19,0
Japan,2023-06-20,0
Japan,2023-06-21,0
Japan,2023-06-22,0
Japan,2023-06-23,0
Japan,2023-06-24,0
Japan,2023-06-25,0
Japan,2023-06-26,0
Japan,2023-06-27,0
Japan,2023-06-28,0
Japan,2023-06-29,0
Japan,2023-06-30,0
Japan,2023-07-01,0
Japan,2023-07-02,0
Japan,2023-07-03,0
Japan,2023-07-04,0
Japan,2023-07-05,0
Japan,2023-07-06,0
Japan,2023-07-07,0
Japan,2023-07-08,0
Japan,2023-07-09,0
Japan,2023-07-10,0
Japan,2023-07-11,0
Japan,2023-07-12,0
Japan,2023-07-13,0
Japan,2023-07-14,0
Japan,2023-07-15,0
Japan,2023-07-16,0
Japan,2023-07-17,0
Japan,2023-07-18,0
Japan,2023-07-19,0
Japan,2023-07-20,0
Japan,2023-07-21,0
Japan,2023-07-22,0
Japan,2023-07-23,0
Japan,2023-07-24,0
Japan,2023-07-25,0
Japan,2023-07-26,0
Japan,2023-07-27,0
Japan,2023-07-28,0
Japan,2023-07-29,0
Japan,2023-07-30,0
Japan,2023-07-31,0
Japan,2023-08-01,0
Japan,2023-08-02,0
Japan,2023-08-03,0
Japan,2023-08-04,0
Japan,2023-08-05,0
Japan,2023-08-06,0
Japan,2023-08-07,0
Japan,2023-08-08,0
Japan,2023-08-09,0
Japan,2023-08-10,0
Japan,2023-08-11,0
Japan,2023-08-12,0
Japan,2023-08-13,0
Japan,2023-08-14,0
Japan,2023-08-15,0
Japan,2023-08-16,0
Japan,2023-08-17,0
Japan,2023-08-18,0
Japan,2023-08-19,0
Japan,2023-08-20,0
Japan,2023-08-21,0
Japan,2023-08-22,0
Japan,2023-08-23,0
Japan,2023-08-24,0
Japan,2023-08-25,0
Japan,2023-08-26,0
Japan,2023-08-27,0
Japan,2023-08-28,0
Japan,2023-08-29,0
Japan,2023-08-30,0
Japan,2023-08-31,0
Japan,2023-09-01,0
Japan,2023-09-02,0
Japan,2023-09-03,0
Japan,2023-09-04,0
Japan,2023-09-05,0
Japan,2023-09-06,0
Japan,2023-09-07,0
Japan,2023-09-08,0
Japan,2023-09-09,0
Japan,2023-09-10,0
Japan,2023-09-11,0
Japan,2023-09-12,0
Japan,2023-09-13,0
Japan,2023-09-14,0
Japan,2023-09-15,0
Japan,2023-09-16,0
Japan,2023-09-17,0
Japan,2023-09-18,0
Japan,2023-09-19,0
Japan,2023-09-20,0
Japan,2023-09-21,0
Japan,2023-09-22,0
Japan,2023-09-23,0
Japan,2023-09-24,0
Japan,2023-09-25,0
Japan,2023-09-26,0
Japan,2023-09-27,0
Japan,2023-09-28,0
Japan,2023-09-29,0
Japan,2023-09-30,0
Japan,2023-10-01,0
Japan,2023-10-02,0
Japan,2023-10-03,0
Japan,2023-10-04,0
Japan,2023-10-05,0
Japan,2023-10-06,0
Japan,2023-10-07,0
Japan,2023-10-08,0
Japan,2023-10-09,0
Japan,2023-10-10,0
Japan,2023-10-11,0
Japan,2023-10-12,0
Japan,2023-10-13,0
Japan,2023-10-14,0
Japan,2023-10-15,0
Japan,2023-10-16,0
Japan,2023-10-17,0
Japan,2023-10-18,0
Japan,2023-10-19,0
Japan,2023-10-20,0
Japan,2023-10-21,0
Japan,2023-10-22,0
Japan,2023-10-23,0
Japan,2023-10-24,0
Japan,2023-10-25,0
Japan,2023-10-26,0
Japan,2023-10-27,0
Japan,2023-10-28,0
Japan,2023-10-29,0
Japan,2023-10-30,0
Japan,2023-10-31,0
Japan,2023-11-01,0
Japan,2023-11-02,0
Japan,2023-11-03,0
Japan,2023-11-04,0
Japan,2023-11-05,0
Japan,2023-11-06,0
Japan,2023-11-07,0
Japan,2023-11-08,0
Japan,2023-11-09,0
Japan,2023-11-10,0
Japan,2023-11-11,0
Japan,2023-11-12,0
Japan,2023-11-13,0
Japan,2023-11-14,0
Japan,2023-11-15,0
Japan,2023-11-16,0
Japan,2023-11-17,0
Japan,2023-11-18,0
Japan,2023-11-19,0
Japan,2023-11-20,0
Japan,2023-11-21,0
Japan,2023-11-22,0
Japan,2023-11-23,0
Japan,2023-11-24,0
Japan,2023-11-25,0
Japan,2023-11-26,0
Japan,2023-11-27,0
Japan,2023-11-28,0
Japan,2023-11-29,0
Japan,2023-11-30,0
Japan,2023-12-01,0
Japan,2023-12-02,0
Japan,2023-12-03,0
Japan,2023-12-04,0
Japan,2023-12-05,0
Japan,2023-12-06,0
Japan,2023-12-07,0
Japan,2023-12-08,0
Japan,2023-12-09,0
Japan,2023-12-10,0
Japan,2023-12-11,0
Japan,2023-12-12,0
Japan,2023-12-13,0
Japan,2023-12-14,0
Japan,2023-12-15,0
Japan,2023-12-16,0
Japan,2023-12-17,0
Japan,2023-12-18,0
Japan,2023-12-19,0
Japan,2023-12-20,0
Japan,2023-12-21,0
Japan,2023-12-22,0
Japan,2023-12-23,0
Japan,2023-12-24,0
Japan,2023-12-25,0
Japan,2023-12-26,0
Japan,2023-12-27,0
Japan,2023-12-28,0
Japan,2023-12-29,0
Japan,2023-12-30,0
Japan,2023-12-31,0
Japan,2024-01-01,0
Japan,2024-01-02,0
Japan,2024-01-03,0
Japan,2024-01-04,0
Japan,2024-01-05,0
Japan,2024-01-06,0
Japan,2024-01-07,0
Japan,2024-01-08,0
Japan,2024-01-09,0
Japan,2024-01-10,0
Japan,2024-01-11,0
Japan,2024-01-12,0
Japan,2024-01-13,0
Japan,2024-01-14,0
Japan,2024-01-15,0
Japan,2024-01-16,0
Japan,2024-01-17,0
Japan,2024-01-18,0
Japan,2024-01-19,0
Japan,2024-01-20,0
Japan,2024-01-21,0
Japan,2024-01-22,0
Japan,2024-01-23,0
Japan,2024-01-24,0
Japan,2024-01-25,0
Japan,2024-01-26,0
Japan,2024-01-27,0
Japan,2024-01-28,0
Japan,2024-01-29,0
Japan,2024-01-30,0
Japan,2024-01-31,0
Japan,2024-02-01,0
Japan,2024-02-02,0
Japan,2024-02-03,0
Japan,2024-02-04,0
Japan,2024-02-05,0
Japan,2024-02-06,0
Japan,2024-02-07,0
Japan,2024-02-08,0
Japan,2024-02-09,0
Japan,2024-02-10,0
Japan,2024-02-11,0
Japan,2024-02-12,0
Japan,2024-02-13,0
Japan,2024-02-14,0
Japan,2024-02-15,0
Japan,2024-02-16,0
Japan,2024-02-17,0
Japan,2024-02-18,0
Japan,2024-02-19,0
Japan,2024-02-20,0
Japan,2024-02-21,0
Japan,2024-02-22,0
Japan,2024-02-23,0
Japan,2024-02-24,0
Japan,2024-02-25,0
Japan,2024-02-26,0
Japan,2024-02-27,0
Japan,2024-02-28,0
Japan,2024-02-29,0
Japan,2024-03-01,0
Japan,2024-03-02,0
Japan,2024-03-03,0
Japan,2024-03-04,0
Japan,2024-03-05,0
Japan,2024-03-06,0
Japan,2024-03-07,0
Japan,2024-03-08,0
Japan,2024-03-09,0
Japan,2024-03-10,0
Japan,2024-03-11,0
Japan,2024-03-12,0
Japan,2024-03-13,0
Japan,2024-03-14,0
Japan,2024-03-15,0
Japan,2024-03-16,0
Japan,2024-03-17,0
Japan,2024-03-18,0
Japan,2024-03-19,0
Japan,2024-03-20,0
Japan,2024-03-21,0
Japan,2024-03-22,0
Japan,2024-03-23,0
Japan,2024-03-24,0
Japan,2024-03-25,0
Japan,2024-03-26,0
Japan,2024-03-27,0
Japan,2024-03-28,0
Japan,2024-03-29,0
Japan,2024-03-30,0
Japan,2024-03-31,0
Japan,2024-04-01,0
Japan,2024-04-02,0
Japan,2024-04-03,0
Japan,2024-04-04,0
Japan,2024-04-05,0
Japan,2024-04-06,0
Japan,2024-04-07,0
Japan,2024-04-08,0
Japan,2024-04-09,0
Japan,2024-04-10,0
Japan,2024-04-11,0
Japan,2024-04-12,0
Japan,2024-04-13,0
Japan,2024-04-14,0
Japan,2024-04-15,0
Japan,2024-04-16,0
Japan,2024-04-17,0
Japan,2024-04-18,0
Japan,2024-04-19,0
Japan,2024-04-20,0
Japan,2024-04-21,0
Japan,2024-04-22,0
Japan,2024-04-23,0
Japan,2024-04-24,0
Japan,2024-04-25,0
Japan,2024-04-26,0
Japan,2024-04-27,0
Japan,2024-04-28,0
Japan,2024-04-29,0
Japan,2024-04-30,0
Japan,2024-05-01,0
Japan,2024-05-02,0
Japan,2024-05-03,0
Japan,2024-05-04,0
Japan,2024-05-05,0
Japan,2024-05-06,0
Japan,2024-05-07,0
Japan,2024-05-08,0
Japan,2024-05-09,0
Japan,2024-05-10,0
Japan,2024-05-11,0
Japan,2024-05-12,0
Japan,2024-05-13,0
Japan,2024-05-14,0
Japan,2024-05-15,0
Japan,2024-05-16,0
Japan,2024-05-17,0
Japan,2024-05-18,0
Japan,2024-05-19,0
Japan,2024-05-20,0
Japan,2024-05-21,0
Japan,2024-05-22,0
Japan,2024-05-23,0
Japan,2024-05-24,0
Japan,2024-05-25,0
Japan,2024-05-26,0
Japan,2024-05-27,0
Japan,2024-05-28,0
Japan,2024-05-29,0
Japan,2024-05-30,0
Japan,2024-05-31,0
Japan,2024-06-01,0
Japan,2024-06-02,0
Japan,2024-06-03,0
Japan,2024-06-04,0
Japan,2024-06-05,0
Japan,2024-06-06,0
Japan,2024-06-07,0
Japan,2024-06-08,0
Japan,2024-06-09,0
Japan,2024-06-10,0
Japan,2024-06-11,0
Japan,2024-06-12,0
Japan,2024-06-13,0
Japan,2024-06-14,0
Japan,2024-06-15,0
Japan,2024-06-16,0
Japan,2024-06-17,0
Japan,2024-06-18,0
Japan,2024-06-19,0
Japan,2024-06-20,0
Japan,2024-06-21,0
Japan,2024-06-22,0
Japan,2024-06-23,0
Japan,2024-06-24,0
Japan,2024-06-25,0
Japan,2024-06-26,0
Japan,2024-06-27,0
Japan,2024-06-28,0
Japan,2024-06-29,0
Japan,2024-06-30,0
Japan,2024-07-01,0
Japan,2024-07-02,0
Japan,2024-07-03,0
Japan,2024-07-04,0
Japan,2024-07-05,0
Japan,2024-07-06,0
Japan,2024-07-07,0
Japan,2024-07-08,0
Japan,2024-07-09,0
Japan,2024-07-10,0
Japan,2024-07-11,0
Japan,2024-07-12,0
Japan,2024-07-13,0
Japan,2024-07-14,0
Japan,2024-07-15,0
Japan,2024-07-16,0
Japan,2024-07-17,0
Japan,2024-07-18,0
Japan,2024-07-19,0
Japan,2024-07-20,0
Japan,2024-07-21,0
Japan,2024-07-22,0
Japan,2024-07-23,0
Japan,2024-07-24,0
Japan,2024-07-25,0
Japan,2024-07-26,0
Japan,2024-07-27,0
Japan,2024-07-28,0
Japan,2024-07-29,0
Japan,2024-07-30,0
Japan,2024-07-31,0
Japan,2024-08-01,0
Japan,2024-08-02,0
Japan,2024-08-03,0
Japan,2024-08-04,0
Japan,2024-08-05,0
Japan,2024-08-06,0
Japan,2024-08-07,0
Japan,2024-08-08,0
Japan,2024-08-09,0
Japan,2024-08-10,0
